text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings,word_percentage_yersushalmi,Page,Side,Line
dtny,"Masekhet: 5330015, Page: 38, Side: b, Line: 04, Word: 10",c,verb G,,,,to repeat,"to narrate, recite",to sift flour [< Rabbinic Hebrew],,דתני,tny,conjunction | verb peal,"to repeat | to narrate, recite | to sift flour [< Rabbinic Hebrew]",0.5679797133710456,38,,04
r',"Masekhet: 5330015, Page: 38, Side: b, Line: 04, Word: 11",N,,,,,chief; teacher,,,,ר',rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher,4.462369909696963,38,,04
y$m()l,"Masekhet: 5330015, Page: 38, Side: b, Line: 04, Word: 12",PN Personal name,,,,,,,,,ישמעאל,y$m()l,proper name Personal name,,0.043602483046666134,38,,04
wlyt,"Masekhet: 5330015, Page: 38, Side: b, Line: 08, Word: 0",verb G,c,,,,,,,,ולית,w_,verb peal | conjunction,,5.046413695769412,38,,08
swpyh,"Masekhet: 5330015, Page: 38, Side: b, Line: 08, Word: 1",noun sg. emphatic,,,,,end,,,,סופיה,swp,noun sg. emphatic,end,0.069993459627543,38,,08
dr',"Masekhet: 5330015, Page: 38, Side: b, Line: 08, Word: 2",p,N,,,,chief; teacher,,,,דר',rby#2 rby#2 noun sg. abs. or construct,preposition | noun,chief; teacher,4.462369909696963,38,,08
$m(wN,"Masekhet: 5330015, Page: 38, Side: b, Line: 09, Word: 0",PN Personal name,,,,,,,,,שמעון,$m(wN,proper name Personal name,,0.29948021250473317,38,,09
"""bN""","Masekhet: 5330015, Page: 38, Side: b, Line: 09, Word: 1",No data,,,,,,,,,בן,None,No data,,23.98480797695953,38,,09
lqy$,"Masekhet: 5330015, Page: 38, Side: b, Line: 09, Word: 2",PN Personal name,,,,,,,,,לקיש,lqy$,proper name Personal name,,0.11359594267420912,38,,09
my$m(ynh,"Masekhet: 5330015, Page: 38, Side: b, Line: 09, Word: 3",verb G,,,,,to hear (w. d.o. or,) something,to listen,,מישמעינה,$m(,verb peal,to hear (w. d.o. or | ) something | to listen,0.4142235889433282,38,,09
mN,"Masekhet: 5330015, Page: 38, Side: b, Line: 09, Word: 4",p01,,,,,from,,,,מן,mn,preposition independent,from,1.6362405480143658,38,,09
hdyN,"Masekhet: 5330015, Page: 38, Side: b, Line: 09, Word: 5",R,,,,,this (m.),,,,הדין,hdyn hdyn P01 C,R,this (m.),0.09867930373719178,38,,09
qry),"Masekhet: 5330015, Page: 38, Side: b, Line: 09, Word: 6",noun sg. emphatic,,,,,biblical verse,,,,קריא,qrh,noun sg. emphatic,biblical verse,0.09638443620841987,38,,09
)l),"Masekhet: 5330015, Page: 38, Side: b, Line: 09, Word: 7",c,,,,,but rather,,,,אלא,)l),conjunction,but rather,0.3545570331952588,38,,09
