text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings,word_percentage_yersushalmi,Page,Side,Line
yhw$(,"Masekhet: 5330039, Page: 49, Side: b, Line: 20, Word: 2",PN Personal name,,,,,,,,,יהושע,yhw$(,proper name Personal name,,0.09294213491526201,49,,20
plyg),"Masekhet: 5330039, Page: 49, Side: b, Line: 20, Word: 3",verb G,,,,,to divide (trans.),to be in the middle,"to be distinctive, outstanding","to be halved, become divided",פליגא,plg,verb peal,"to divide (trans.) | to be in the middle | to be distinctive, outstanding | to be halved, become divided",0.3075122488554348,49,,20
)$kxt,"Masekhet: 5330039, Page: 49, Side: b, Line: 26, Word: 0",verb G,,,,,to find,"w. infinitive : to be able to, capable of",impersonal,"‏ : it may well be, it is possible",אשכחת,$kx,verb peal,"to find | w. infinitive : to be able to, capable of | impersonal | ‏ : it may well be, it is possible",0.1732624984222786,49,,26
)m',"Masekhet: 5330039, Page: 49, Side: b, Line: 26, Word: 1",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמ',)mr,verb peal,to say | to command | to think | idiomatic and special usages:,4.212229349060825,49,,26
q{w}lt,"Masekhet: 5330039, Page: 49, Side: b, Line: 27, Word: 0",verb G,,,,,to be light,to be swift,"to abate, begin to disappear","to be little, few, unimportant",קלת,qll,verb peal,"to be light | to be swift | to abate, begin to disappear | to be little, few, unimportant",0.045897350575438034,49,,27
wx{w}mrt,"Masekhet: 5330039, Page: 49, Side: b, Line: 27, Word: 1",c,verb G,,,,(ruling) to be stringent,,,,וחמרת,xmr,conjunction | verb peal,(ruling) to be stringent,0.05737168821929754,49,,27
(l,"Masekhet: 5330039, Page: 49, Side: b, Line: 27, Word: 2",p01 C,,,,,upon; against; to,,,,על,(l,preposition independent (h)aphel,upon; against; to,0.9638443620841988,49,,27
dr',"Masekhet: 5330039, Page: 49, Side: b, Line: 27, Word: 3",p,N,,,,chief; teacher,,,,דר',rby#2 rby#2 noun sg. abs. or construct,preposition | noun,chief; teacher,4.462369909696963,49,,27
m)yr,"Masekhet: 5330039, Page: 49, Side: b, Line: 27, Word: 4",PN Personal name,,,,,,,,,מאיר,m)yr,proper name Personal name,,0.11130107514543723,49,,27
qlt,"Masekhet: 5330039, Page: 49, Side: b, Line: 27, Word: 5",verb G,,,,,to be light,to be swift,"to abate, begin to disappear","to be little, few, unimportant",קלת,qll,verb peal,"to be light | to be swift | to abate, begin to disappear | to be little, few, unimportant",0.045897350575438034,49,,27
wx{w}mrt,"Masekhet: 5330039, Page: 49, Side: b, Line: 27, Word: 6",c,verb G,,,,(ruling) to be stringent,,,,וחמרת,xmr,conjunction | verb peal,(ruling) to be stringent,0.05737168821929754,49,,27
(l,"Masekhet: 5330039, Page: 49, Side: b, Line: 27, Word: 7",p01 C,,,,,upon; against; to,,,,על,(l,preposition independent (h)aphel,upon; against; to,0.9638443620841988,49,,27
dr',"Masekhet: 5330039, Page: 49, Side: b, Line: 27, Word: 8",p,N,,,,chief; teacher,,,,דר',rby#2 rby#2 noun sg. abs. or construct,preposition | noun,chief; teacher,4.462369909696963,49,,27
ywsy,"Masekhet: 5330039, Page: 49, Side: b, Line: 27, Word: 9",PN Personal name,,,,,,,,,יוסי,ywsy,proper name Personal name,,0.37406340718981995,49,,27
q{w}lt,"Masekhet: 5330039, Page: 49, Side: b, Line: 27, Word: 10",verb G,,,,,to be light,to be swift,"to abate, begin to disappear","to be little, few, unimportant",קלת,qll,verb peal,"to be light | to be swift | to abate, begin to disappear | to be little, few, unimportant",0.045897350575438034,49,,27
(l,"Masekhet: 5330039, Page: 49, Side: b, Line: 27, Word: 11",p01 C,,,,,upon; against; to,,,,על,(l,preposition independent (h)aphel,upon; against; to,0.9638443620841988,49,,27
dr',"Masekhet: 5330039, Page: 49, Side: b, Line: 27, Word: 12",p,N,,,,chief; teacher,,,,דר',rby#2 rby#2 noun sg. abs. or construct,preposition | noun,chief; teacher,4.462369909696963,49,,27
