text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings,word_percentage_yersushalmi,Page,Side,Line
typtr,"Masekhet: 5330019, Page: 60, Side: a, Line: 25, Word: 0",verb Gt,,,,,to be explained,,,,תיפתר,ptr,verb ethpeel,to be explained,0.14228178678385792,60,,25
b)ylyN,"Masekhet: 5330019, Page: 60, Side: a, Line: 25, Word: 1",R,p02,,,,these (m. and f.),"in, with",,,באילין,b_,R | preposition with pronominal suffix,"these (m. and f.) | in, with",0.9512225906759533,60,,25
dnpqyN,"Masekhet: 5330019, Page: 60, Side: a, Line: 25, Word: 2",c,verb G,,,,"to go out, come out, leave","to turn into, end up differently from how it started","to be spent, i.e. used up, consumed",": similar to, appropriate for",דנפקין,npq,conjunction | verb peal,"to go out, come out, leave | to turn into, end up differently from how it started | to be spent, i.e. used up, consumed | : similar to, appropriate for",0.33275579167192576,60,,25
wknpyhwN,"Masekhet: 5330019, Page: 60, Side: a, Line: 25, Word: 3",noun pl. emphatic,c,,,,wing,"and, also",,,וכנפיהון,w_,noun pl. emphatic | conjunction,"wing | and, also",5.046413695769412,60,,25
(lyhwN,"Masekhet: 5330019, Page: 60, Side: a, Line: 25, Word: 4",p02 C,,,,,upon; against; to,,,,עליהון,(l,preposition with pronominal suffix (h)aphel,upon; against; to,0.9638443620841988,60,,25
l$M{^wN,"Masekhet: 5330019, Page: 60, Side: a, Line: 39, Word: 0",p01,,,,,for the sake of,,,,לשם{ון,l$m,preposition independent,for the sake of,0.0011474337643859508,60,,39
mtnyt),"Masekhet: 5330019, Page: 60, Side: a, Line: 40, Word: 0",noun sg. emphatic,,,,,tannaitic tradition,,,,מתניתא,mtny,noun sg. emphatic,tannaitic tradition,0.3614416357815745,60,,40
msyy(h,"Masekhet: 5330019, Page: 60, Side: a, Line: 40, Word: 1",V,,,,,,,,,מסייעה,syy( syy( verb D,V,,0.11703824396736698,60,,40
lr',"Masekhet: 5330019, Page: 60, Side: a, Line: 40, Word: 2",p03,N,,,,chief; teacher,,,,לר',rby#2 rby#2 noun sg. abs. or construct,preposition proclitic | noun,chief; teacher,4.462369909696963,60,,40
xyy),"Masekhet: 5330019, Page: 60, Side: a, Line: 40, Word: 3",PN Personal name,,,,,,,,,חייא,xyy),proper name Personal name,,0.05966655574806944,60,,40
br,"Masekhet: 5330019, Page: 60, Side: a, Line: 40, Word: 4",noun sg. abs. or construct,,,,,son,,,,בר,br,noun sg. abs. or construct,son,0.7733703571961309,60,,40
b),"Masekhet: 5330019, Page: 60, Side: a, Line: 40, Word: 5",PN Personal name,,,,,,,,,בא,b),proper name Personal name,,0.16752532960034883,60,,40
w)pylw,"Masekhet: 5330019, Page: 60, Side: a, Line: 42, Word: 0",c,c,,,,"even if , even","and, also",,,ואפילו,w_,conjunction | conjunction,"even if , even | and, also",5.046413695769412,60,,42
dysbrwN,"Masekhet: 5330019, Page: 60, Side: a, Line: 42, Word: 1",c,verb G,,,,to have thoughts,idioms:,,,דיסברון,sbr,conjunction | verb peal,to have thoughts | idioms:,0.2971853449759613,60,,42
byt,"Masekhet: 5330019, Page: 60, Side: a, Line: 42, Word: 2",noun sg. abs. or construct,,,,,house; structure; place,,,,בית,by,noun sg. abs. or construct,house; structure; place,0.022948675287719017,60,,42
$m)y,"Masekhet: 5330019, Page: 60, Side: a, Line: 42, Word: 3",PN Personal name,,,,,,,,,שמאי,$m)y,proper name Personal name,,0.017211506465789263,60,,42
bbyt,"Masekhet: 5330019, Page: 60, Side: a, Line: 42, Word: 4",p02,N,,,,"in, with",house; structure; place,,,בבית,byy byy noun sg. abs. or construct,preposition with pronominal suffix | noun,"in, with | house; structure; place",0.005737168821929754,60,,42
hll,"Masekhet: 5330019, Page: 60, Side: a, Line: 42, Word: 5",PN Personal name,,,,,,,,,הלל,hll,proper name Personal name,,0.021801241523333067,60,,42
"""km$nh","Masekhet: 5330019, Page: 60, Side: a, Line: 42, Word: 6",No data,,,,,,,,,כמשנה,None,No data,,23.98480797695953,60,,42
"h)xrwnh""","Masekhet: 5330019, Page: 60, Side: a, Line: 42, Word: 7",No data,,,,,,,,,האחרונה,None,No data,,23.98480797695953,60,,42
r',"Masekhet: 5330019, Page: 60, Side: a, Line: 49, Word: 0",N,,,,,chief; teacher,,,,ר',rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher,4.462369909696963,60,,49
xnynh,"Masekhet: 5330019, Page: 60, Side: a, Line: 49, Word: 1",PN Personal name,,,,,,,,,חנינה,xnynh,proper name Personal name,,0.1262177140824546,60,,49
hwry,"Masekhet: 5330019, Page: 60, Side: a, Line: 49, Word: 2",verb C,,,,,to teach,to make a legal decision,,,הורי,yry,verb (h)aphel,to teach | to make a legal decision,0.13195488290438434,60,,49
lcypwr)yy,"Masekhet: 5330019, Page: 60, Side: a, Line: 49, Word: 3",A05,p03,,,,of Sepphoris,,,,לציפוראיי,l_,adjective plural determined | preposition proclitic,of Sepphoris,5.087721311287306,60,,49
"""bspxy","Masekhet: 5330019, Page: 60, Side: a, Line: 49, Word: 4",No data,,,,,,,,,בספחי,None,No data,,23.98480797695953,60,,49
xrdl,"Masekhet: 5330019, Page: 60, Side: a, Line: 49, Word: 5",No data,,,,,,,,,חרדל,None,No data,,23.98480797695953,60,,49
wbbych,"Masekhet: 5330019, Page: 60, Side: a, Line: 49, Word: 6",No data,,,,,,,,,ובביצה,None,No data,,23.98480797695953,60,,49
kr',"Masekhet: 5330019, Page: 60, Side: a, Line: 49, Word: 7",No data,,,,,,,,,כר',None,No data,,23.98480797695953,60,,49
"ywdh""","Masekhet: 5330019, Page: 60, Side: a, Line: 49, Word: 8",No data,,,,,,,,,יודה,None,No data,,23.98480797695953,60,,49
()l,"Masekhet: 5330019, Page: 60, Side: a, Line: 49, Word: 9",verb G,,,,,to enter,w.,:  to have sexual relations with,"+ in years, days : to be advanced in age",עאל,(ll,verb peal,"to enter | w. | :  to have sexual relations with | + in years, days : to be advanced in age",0.22489701781964636,60,,49
r',"Masekhet: 5330019, Page: 60, Side: a, Line: 49, Word: 10",N,,,,,chief; teacher,,,,ר',rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher,4.462369909696963,60,,49
ywxnN,"Masekhet: 5330019, Page: 60, Side: a, Line: 49, Word: 11",PN Personal name,,,,,,,,,יוחנן,ywxnN,proper name Personal name,,0.42914022788034556,60,,49
wdr$,"Masekhet: 5330019, Page: 60, Side: a, Line: 49, Word: 12",verb G,c,,,,"to tread, open a road","to interpret, to expound","to ask, to seek",,ודרש,w_,verb peal | conjunction,"to tread, open a road | to interpret, to expound | to ask, to seek",5.046413695769412,60,,49
lhwN,"Masekhet: 5330019, Page: 60, Side: a, Line: 49, Word: 13",p01,,,,,,,,,להון,l_,preposition independent,,5.087721311287306,60,,49
krbnN,"Masekhet: 5330019, Page: 60, Side: a, Line: 50, Word: 0",p02,noun pl. emphatic,,,,like,chief; teacher,,,כרבנן,rb,preposition with pronominal suffix | noun pl. emphatic,like | chief; teacher,1.192183681197003,60,,50
dhk),"Masekhet: 5330019, Page: 60, Side: a, Line: 50, Word: 1",p,a01 C,,,,here,,,,דהכא,hkh,preposition | a01 (h)aphel,here,0.23981365675666372,60,,50
wkrbnN,"Masekhet: 5330019, Page: 60, Side: a, Line: 50, Word: 2",noun pl. emphatic,c,,,,chief; teacher,"and, also",,,וכרבנן,w_,noun pl. emphatic | conjunction,"chief; teacher | and, also",5.046413695769412,60,,50
dtmN,"Masekhet: 5330019, Page: 60, Side: a, Line: 50, Word: 3",p,X,,,,there,,,,דתמן,tmn tmn a01 C,preposition | X,there,0.33275579167192576,60,,50
r',"Masekhet: 5330019, Page: 60, Side: a, Line: 50, Word: 4",N,,,,,chief; teacher,,,,ר',rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher,4.462369909696963,60,,50
)b),"Masekhet: 5330019, Page: 60, Side: a, Line: 50, Word: 5",PN Personal name,,,,,,,,,אבא,)b),proper name Personal name,,0.08605753232894632,60,,50
br,"Masekhet: 5330019, Page: 60, Side: a, Line: 50, Word: 6",noun sg. abs. or construct,,,,,son,,,,בר,br,noun sg. abs. or construct,son,0.7733703571961309,60,,50
zmyn),"Masekhet: 5330019, Page: 60, Side: a, Line: 50, Word: 7",PN Personal name,,,,,,,,,זמינא,zmyn),proper name Personal name,,0.008032036350701655,60,,50
b$M,"Masekhet: 5330019, Page: 60, Side: a, Line: 50, Word: 8",noun sg. abs. or construct,p02,,,,name,"in, with",,,בשם,b_,noun sg. abs. or construct | preposition with pronominal suffix,"name | in, with",0.9512225906759533,60,,50
r',"Masekhet: 5330019, Page: 60, Side: a, Line: 50, Word: 9",N,,,,,chief; teacher,,,,ר',rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher,4.462369909696963,60,,50
ywcdq,"Masekhet: 5330019, Page: 60, Side: a, Line: 50, Word: 10",PN Personal name,,,,,,,,,יוצדק,ywcdq,proper name Personal name,,0.005737168821929754,60,,50
mN qwmy,"Masekhet: 5330019, Page: 60, Side: a, Line: 50, Word: 11",p01 C,,,,,before,,,,מן קומי,mn@qwmy,preposition independent (h)aphel,before,0.021801241523333067,60,,50
)ylyN,"Masekhet: 5330019, Page: 60, Side: a, Line: 50, Word: 12",R,,,,,these (m. and f.),,,,אילין,)ylyyn )ylyyn P01 C,R,these (m. and f.),0.2593200307512249,60,,50
trtyN,"Masekhet: 5330019, Page: 60, Side: a, Line: 51, Word: 0",b,,,,,two,,,,תרתין,tryyn tryyn n01 C,b,two,0.24325595804982159,60,,51
mylyy),"Masekhet: 5330019, Page: 60, Side: a, Line: 51, Word: 1",N,,,,,"word, speech; thing",,,,מילייא,mylh mylh noun pl. emphatic,noun,"word, speech; thing",0.06769859209877109,60,,51
nxt,"Masekhet: 5330019, Page: 60, Side: a, Line: 51, Word: 2",verb G,,,,,"to descend, go down physically",fig.,to go inward,as a co-verb: to do something while descending or penetrating,נחת,nxt,verb peal,"to descend, go down physically | fig. | to go inward | as a co-verb: to do something while descending or penetrating",0.10900620761666532,60,,51
r',"Masekhet: 5330019, Page: 60, Side: a, Line: 51, Word: 3",N,,,,,chief; teacher,,,,ר',rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher,4.462369909696963,60,,51
ywxnN,"Masekhet: 5330019, Page: 60, Side: a, Line: 51, Word: 4",PN Personal name,,,,,,,,,יוחנן,ywxnN,proper name Personal name,,0.42914022788034556,60,,51
mN,"Masekhet: 5330019, Page: 60, Side: a, Line: 51, Word: 5",p01,,,,,from,,,,מן,mn,preposition independent,from,1.6362405480143658,60,,51
cypwryN,"Masekhet: 5330019, Page: 60, Side: a, Line: 51, Word: 6",GN Geographic name,,,,,,,,,ציפורין,cypwryN,geographical name Geographic name,,0.011474337643859508,60,,51
lTybry),"Masekhet: 5330019, Page: 60, Side: a, Line: 51, Word: 7",GN Geographic name,p03,,,,,,,,לטיבריא,l_,geographical name Geographic name | preposition proclitic,,5.087721311287306,60,,51
)m',"Masekhet: 5330019, Page: 60, Side: a, Line: 51, Word: 8",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמ',)mr,verb peal,to say | to command | to think | idiomatic and special usages:,4.212229349060825,60,,51
mh,"Masekhet: 5330019, Page: 60, Side: a, Line: 51, Word: 9",c,,,,,what,,,,מה,mh,conjunction,what,0.6574795469931498,60,,51
)ytytwN,"Masekhet: 5330019, Page: 60, Side: a, Line: 51, Word: 10",verb C,,,,,to bring,"to make something achieve, reach (without physical motion)",to endure,idioms,איתיתון,)ty,verb (h)aphel,"to bring | to make something achieve, reach (without physical motion) | to endure | idioms",0.7561588507303416,60,,51
ly,"Masekhet: 5330019, Page: 60, Side: a, Line: 51, Word: 11",p01,,,,,,,,,לי,l_,preposition independent,,5.087721311287306,60,,51
hhN,"Masekhet: 5330019, Page: 60, Side: a, Line: 51, Word: 12",P01 C,,,,,this,,,,ההן,)hn,preposition independent (h)aphel,this,0.2283393191128042,60,,51
sb),"Masekhet: 5330019, Page: 60, Side: a, Line: 51, Word: 13",noun sg. emphatic,,,,,old man,,,,סבא,sb,noun sg. emphatic,old man,0.05737168821929754,60,,51
^d)n)^,"Masekhet: 5330019, Page: 60, Side: a, Line: 52, Word: 0",P01 C,c,,,,I,,,,דאנא,d_ d_ c,preposition independent (h)aphel | conjunction,I,1.2495553694163004,60,,52
$ry,"Masekhet: 5330019, Page: 60, Side: a, Line: 52, Word: 1",verb G,,,,,"to loosen, untie",to permit,intrans.,"p.p. : loose, abundant :",שרי,$ry,verb peal,"to loosen, untie | to permit | intrans. | p.p. : loose, abundant :",0.17670479971543643,60,,52
whw),"Masekhet: 5330019, Page: 60, Side: a, Line: 52, Word: 2",P01 C,c,,,,he,"and, also",,,והוא,w_,preposition independent (h)aphel | conjunction,"he | and, also",5.046413695769412,60,,52
)sr,"Masekhet: 5330019, Page: 60, Side: a, Line: 52, Word: 3",verb G,,,,,to bind,to prohibit,"to bewitch, to cast a spell (also",to vow,אסר,)sr,verb peal,"to bind | to prohibit | to bewitch, to cast a spell (also | to vow",0.010326903879473558,60,,52
w)sr,"Masekhet: 5330019, Page: 60, Side: a, Line: 52, Word: 4",verb G,c,,,,to bind,to prohibit,"to bewitch, to cast a spell (also",to vow,ואסר,w_,verb peal | conjunction,"to bind | to prohibit | to bewitch, to cast a spell (also | to vow",5.046413695769412,60,,52
whw),"Masekhet: 5330019, Page: 60, Side: a, Line: 52, Word: 5",P01 C,c,,,,he,"and, also",,,והוא,w_,preposition independent (h)aphel | conjunction,"he | and, also",5.046413695769412,60,,52
$ry,"Masekhet: 5330019, Page: 60, Side: a, Line: 52, Word: 6",verb G,,,,,"to loosen, untie",to permit,intrans.,"p.p. : loose, abundant :",שרי,$ry,verb peal,"to loosen, untie | to permit | intrans. | p.p. : loose, abundant :",0.17670479971543643,60,,52
)m',"Masekhet: 5330019, Page: 60, Side: a, Line: 52, Word: 7",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמ',)mr,verb peal,to say | to command | to think | idiomatic and special usages:,4.212229349060825,60,,52
r',"Masekhet: 5330019, Page: 60, Side: a, Line: 52, Word: 8",N,,,,,chief; teacher,,,,ר',rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher,4.462369909696963,60,,52
b),"Masekhet: 5330019, Page: 60, Side: a, Line: 52, Word: 9",PN Personal name,,,,,,,,,בא,b),proper name Personal name,,0.16752532960034883,60,,52
)t),"Masekhet: 5330019, Page: 60, Side: a, Line: 52, Word: 10",verb G,,,,,to come,to occur; w.,: to befall,to be fitting,אתא,)ty,verb peal,to come | to occur; w. | : to befall | to be fitting,0.7561588507303416,60,,52
(wbd),"Masekhet: 5330019, Page: 60, Side: a, Line: 52, Word: 11",noun sg. emphatic,,,,,"act, deed",,,,עובדא,(wbd,noun sg. emphatic,"act, deed",0.28571100733210175,60,,52
qwmy,"Masekhet: 5330019, Page: 60, Side: a, Line: 52, Word: 12",p01 C,,,,,before,,,,קומי,qwmy,preposition independent (h)aphel,before,0.5392938692613969,60,,52
r',"Masekhet: 5330019, Page: 60, Side: a, Line: 52, Word: 13",N,,,,,chief; teacher,,,,ר',rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher,4.462369909696963,60,,52
ys),"Masekhet: 5330019, Page: 60, Side: a, Line: 52, Word: 14",PN Personal name,,,,,,,,,יסא,ys),proper name Personal name,,0.07802549597824465,60,,52
wb(),"Masekhet: 5330019, Page: 60, Side: a, Line: 52, Word: 15",verb G,c,,,,"to seek, look for",to ask a question,"to wish for something, want, request",to require,ובעא,w_,verb peal | conjunction,"to seek, look for | to ask a question | to wish for something, want, request | to require",5.046413695769412,60,,52
my(bd,"Masekhet: 5330019, Page: 60, Side: a, Line: 53, Word: 0",verb G,,,,,to make,"to do, perform, act in a certain manner","to designate, make into",idiomatic expressions:,מיעבד,(bd,verb peal,"to make | to do, perform, act in a certain manner | to designate, make into | idiomatic expressions:",0.6838705235740267,60,,53
kr',"Masekhet: 5330019, Page: 60, Side: a, Line: 53, Word: 1",p02,N,,,,like,chief; teacher,,,כר',rby#2 rby#2 noun sg. abs. or construct,preposition with pronominal suffix | noun,like | chief; teacher,4.462369909696963,60,,53
ywxnN,"Masekhet: 5330019, Page: 60, Side: a, Line: 53, Word: 2",PN Personal name,,,,,,,,,יוחנן,ywxnN,proper name Personal name,,0.42914022788034556,60,,53
kd,"Masekhet: 5330019, Page: 60, Side: a, Line: 53, Word: 3",c,,,,,when,,,,כד,kd,conjunction,when,0.26964693463069844,60,,53
$m(,"Masekhet: 5330019, Page: 60, Side: a, Line: 53, Word: 4",verb G,,,,,to hear (w. d.o. or,) something,to listen,,שמע,$m(,verb peal,to hear (w. d.o. or | ) something | to listen,0.4142235889433282,60,,53
drb,"Masekhet: 5330019, Page: 60, Side: a, Line: 53, Word: 5",p,PN Personal name,,,,,,,,דרב,rb,preposition | proper name Personal name,,1.192183681197003,60,,53
wr',"Masekhet: 5330019, Page: 60, Side: a, Line: 53, Word: 6",N,c,,,,chief; teacher,"and, also",,,ור',w_,noun | conjunction,"chief; teacher | and, also",5.046413695769412,60,,53
xnynh,"Masekhet: 5330019, Page: 60, Side: a, Line: 53, Word: 7",PN Personal name,,,,,,,,,חנינה,xnynh,proper name Personal name,,0.1262177140824546,60,,53
plygyN,"Masekhet: 5330019, Page: 60, Side: a, Line: 53, Word: 9",verb G,,,,,to divide (trans.),to be in the middle,"to be distinctive, outstanding","to be halved, become divided",פליגין,plg,verb peal,"to divide (trans.) | to be in the middle | to be distinctive, outstanding | to be halved, become divided",0.3075122488554348,60,,53
$r(,"Masekhet: 5330019, Page: 60, Side: a, Line: 53, Word: 10",verb G,,,,,"to slip, stumble","to deviate, swerve",fig.: usages,,שרע,$r(,verb peal,"to slip, stumble | to deviate, swerve | fig.: usages",0.009179470115087606,60,,53
mynh,"Masekhet: 5330019, Page: 60, Side: a, Line: 53, Word: 11",p02 C,,,,,from,,,,מינה,mn,preposition with pronominal suffix (h)aphel,from,1.6362405480143658,60,,53
d)ytplgwN,"Masekhet: 5330019, Page: 60, Side: a, Line: 53, Word: 12",c,verb Gt,,,,to be divided,to be allotted,to be in doubt,,דאיתפלגון,plg,conjunction | verb ethpeel,to be divided | to be allotted | to be in doubt,0.3075122488554348,60,,53
)m',"Masekhet: 5330019, Page: 60, Side: a, Line: 55, Word: 0",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמ',)mr,verb peal,to say | to command | to think | idiomatic and special usages:,4.212229349060825,60,,55
r',"Masekhet: 5330019, Page: 60, Side: a, Line: 55, Word: 1",N,,,,,chief; teacher,,,,ר',rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher,4.462369909696963,60,,55
mn),"Masekhet: 5330019, Page: 60, Side: a, Line: 55, Word: 2",PN Personal name,,,,,,,,,מנא,mn),proper name Personal name,,0.15490355819210336,60,,55
qwmy,"Masekhet: 5330019, Page: 60, Side: a, Line: 55, Word: 3",p01 C,,,,,before,,,,קומי,qwmy,preposition independent (h)aphel,before,0.5392938692613969,60,,55
r',"Masekhet: 5330019, Page: 60, Side: a, Line: 55, Word: 4",N,,,,,chief; teacher,,,,ר',rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher,4.462369909696963,60,,55
ywdN,"Masekhet: 5330019, Page: 60, Side: a, Line: 55, Word: 5",PN Personal name,,,,,,,,,יודן,ywdN,proper name Personal name,,0.09294213491526201,60,,55
mh,"Masekhet: 5330019, Page: 60, Side: a, Line: 55, Word: 6",c,,,,,what,,,,מה,mh,conjunction,what,0.6574795469931498,60,,55
{)pkN}<)kph>,"Masekhet: 5330019, Page: 60, Side: a, Line: 55, Word: 7",verb G,,,,,"to take care of, be concerned with",w.,":  to urge, compel",,אכפה,)kp,verb peal,"to take care of, be concerned with | w. | :  to urge, compel",0.01262177140824546,60,,55
lh,"Masekhet: 5330019, Page: 60, Side: a, Line: 56, Word: 0",p01,,,,,,,,,לה,l_,preposition independent,,5.087721311287306,60,,56
"""ptylh","Masekhet: 5330019, Page: 60, Side: a, Line: 56, Word: 1",No data,,,,,,,,,פתילה,None,No data,,23.98480797695953,60,,56
gby,"Masekhet: 5330019, Page: 60, Side: a, Line: 56, Word: 2",No data,,,,,,,,,גבי,None,No data,,23.98480797695953,60,,56
"bych""","Masekhet: 5330019, Page: 60, Side: a, Line: 56, Word: 3",No data,,,,,,,,,ביצה,None,No data,,23.98480797695953,60,,56
)m',"Masekhet: 5330019, Page: 60, Side: a, Line: 56, Word: 4",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמ',)mr,verb peal,to say | to command | to think | idiomatic and special usages:,4.212229349060825,60,,56
lyh,"Masekhet: 5330019, Page: 60, Side: a, Line: 56, Word: 5",p01,,,,,,,,,ליה,l_,preposition independent,,5.087721311287306,60,,56
mN,"Masekhet: 5330019, Page: 60, Side: a, Line: 56, Word: 6",p01,,,,,from,,,,מן,mn,preposition independent,from,1.6362405480143658,60,,56
mh,"Masekhet: 5330019, Page: 60, Side: a, Line: 56, Word: 7",c,,,,,what,,,,מה,mh,conjunction,what,0.6574795469931498,60,,56
d)nN,"Masekhet: 5330019, Page: 60, Side: a, Line: 56, Word: 8",P02 C,c,,,,we,,,,דאנן,d_ d_ c,preposition with pronominal suffix (h)aphel | conjunction,we,1.2495553694163004,60,,56
xmyy,"Masekhet: 5330019, Page: 60, Side: a, Line: 56, Word: 9",verb G,,,,,to see,w. infinitive: to see fit to do something,w.,": to look at, study carefully",חמיי,xmy,verb peal,"to see | w. infinitive: to see fit to do something | w. | : to look at, study carefully",0.395864648713153,60,,56
rbnN,"Masekhet: 5330019, Page: 60, Side: a, Line: 56, Word: 10",noun pl. emphatic,,,,,chief; teacher,,,,רבנן,rb,noun pl. emphatic,chief; teacher,1.192183681197003,60,,56
mdmyy,"Masekhet: 5330019, Page: 60, Side: a, Line: 56, Word: 11",verb D,,,,,to compare x to y (w. double accus.),to make something like,"to draw a conclusion, imagine, envision",,מדמיי,dmy,verb pael,"to compare x to y (w. double accus.) | to make something like | to draw a conclusion, imagine, envision",0.07458319468508681,60,,56
lh,"Masekhet: 5330019, Page: 60, Side: a, Line: 56, Word: 12",p01,,,,,,,,,לה,l_,preposition independent,,5.087721311287306,60,,56
hd),"Masekhet: 5330019, Page: 60, Side: a, Line: 56, Word: 13",P01,,,,,this (f.),,,,הדא,hd),preposition independent,this (f.),0.6471526431136763,60,,56
)mrh,"Masekhet: 5330019, Page: 60, Side: a, Line: 56, Word: 14",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמרה,)mr,verb peal,to say | to command | to think | idiomatic and special usages:,4.212229349060825,60,,56
hy),"Masekhet: 5330019, Page: 60, Side: a, Line: 56, Word: 15",P01 C,,,,,she,,,,היא,hy),preposition independent (h)aphel,she,0.36717880460350427,60,,56
hd),"Masekhet: 5330019, Page: 60, Side: a, Line: 57, Word: 0",P01,,,,,this (f.),,,,הדא,hd),preposition independent,this (f.),0.6471526431136763,60,,57
hy),"Masekhet: 5330019, Page: 60, Side: a, Line: 57, Word: 1",P01 C,,,,,she,,,,היא,hy),preposition independent (h)aphel,she,0.36717880460350427,60,,57
hd),"Masekhet: 5330019, Page: 60, Side: a, Line: 57, Word: 2",P01,,,,,this (f.),,,,הדא,hd),preposition independent,this (f.),0.6471526431136763,60,,57
rb,"Masekhet: 5330019, Page: 60, Side: a, Line: 58, Word: 0",noun sg. abs. or construct,,,,,chief; teacher,,,,רב,rb,noun sg. abs. or construct,chief; teacher,1.192183681197003,60,,58
xsd),"Masekhet: 5330019, Page: 60, Side: a, Line: 58, Word: 1",PN Personal name,,,,,,,,,חסדא,xsd),proper name Personal name,,0.02524354281649092,60,,58
b(y,"Masekhet: 5330019, Page: 60, Side: a, Line: 58, Word: 2",verb G,,,,,"to seek, look for",to ask a question,"to wish for something, want, request",to require,בעי,b(y,verb peal,"to seek, look for | to ask a question | to wish for something, want, request | to require",0.4991336875078886,60,,58
mxlph,"Masekhet: 5330019, Page: 60, Side: a, Line: 58, Word: 3",verb C,,,,,to exchange,to sprout forth again,to make pass over or by,,מחלפה,xlp,verb (h)aphel,to exchange | to sprout forth again | to make pass over or by,0.08605753232894632,60,,58
$Ttyh,"Masekhet: 5330019, Page: 60, Side: a, Line: 59, Word: 0",noun sg. emphatic,,,,,branch; row; method,,,,שטתיה,$yTh#2,noun sg. emphatic,branch; row; method,0.051634519397367795,60,,59
drb,"Masekhet: 5330019, Page: 60, Side: a, Line: 59, Word: 1",p,PN Personal name,,,,,,,,דרב,rb,preposition | proper name Personal name,,1.192183681197003,60,,59
tmN,"Masekhet: 5330019, Page: 60, Side: a, Line: 59, Word: 2",X,,,,,there,,,,תמן,tmn tmn a01 C,X,there,0.33275579167192576,60,,59
hw),"Masekhet: 5330019, Page: 60, Side: a, Line: 59, Word: 3",P01 C,,,,,he,,,,הוא,hw),preposition independent (h)aphel,he,0.6001078587738523,60,,59
(bd,"Masekhet: 5330019, Page: 60, Side: a, Line: 59, Word: 4",verb G,,,,,to make,"to do, perform, act in a certain manner","to designate, make into",idiomatic expressions:,עבד,(bd,verb peal,"to make | to do, perform, act in a certain manner | to designate, make into | idiomatic expressions:",0.6838705235740267,60,,59
lh,"Masekhet: 5330019, Page: 60, Side: a, Line: 59, Word: 5",p01,,,,,,,,,לה,l_,preposition independent,,5.087721311287306,60,,59
"""$ty","Masekhet: 5330019, Page: 60, Side: a, Line: 59, Word: 6",No data,,,,,,,,,שתי,None,No data,,23.98480797695953,60,,59
"qdw$wt""","Masekhet: 5330019, Page: 60, Side: a, Line: 59, Word: 7",No data,,,,,,,,,קדושות,None,No data,,23.98480797695953,60,,59
whk),"Masekhet: 5330019, Page: 60, Side: a, Line: 59, Word: 8",a01 C,c,,,,here,"and, also",,,והכא,w_,a01 (h)aphel | conjunction,"here | and, also",5.046413695769412,60,,59
hw),"Masekhet: 5330019, Page: 60, Side: a, Line: 59, Word: 9",P01 C,,,,,he,,,,הוא,hw),preposition independent (h)aphel,he,0.6001078587738523,60,,59
(bd,"Masekhet: 5330019, Page: 60, Side: a, Line: 59, Word: 10",verb G,,,,,to make,"to do, perform, act in a certain manner","to designate, make into",idiomatic expressions:,עבד,(bd,verb peal,"to make | to do, perform, act in a certain manner | to designate, make into | idiomatic expressions:",0.6838705235740267,60,,59
lh,"Masekhet: 5330019, Page: 60, Side: a, Line: 59, Word: 11",p01,,,,,,,,,לה,l_,preposition independent,,5.087721311287306,60,,59
"""qdw$h","Masekhet: 5330019, Page: 60, Side: a, Line: 59, Word: 12",No data,,,,,,,,,קדושה,None,No data,,23.98480797695953,60,,59
")xt""","Masekhet: 5330019, Page: 60, Side: a, Line: 59, Word: 13",No data,,,,,,,,,אחת,None,No data,,23.98480797695953,60,,59
d)ytplgwN,"Masekhet: 5330019, Page: 60, Side: a, Line: 60, Word: 0",c,verb Gt,,,,to be divided,to be allotted,to be in doubt,,דאיתפלגון,plg,conjunction | verb ethpeel,to be divided | to be allotted | to be in doubt,0.3075122488554348,60,,60
)m',"Masekhet: 5330019, Page: 60, Side: a, Line: 61, Word: 0",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמ',)mr,verb peal,to say | to command | to think | idiomatic and special usages:,4.212229349060825,60,,61
r',"Masekhet: 5330019, Page: 60, Side: a, Line: 61, Word: 1",N,,,,,chief; teacher,,,,ר',rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher,4.462369909696963,60,,61
mn),"Masekhet: 5330019, Page: 60, Side: a, Line: 61, Word: 2",PN Personal name,,,,,,,,,מנא,mn),proper name Personal name,,0.15490355819210336,60,,61
