text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings,word_percentage_yersushalmi,Page,Side,Line
wrwxb,"Masekhet: 5330013, Page: 20, Side: b, Line: 20, Word: 1",No data,,,,,,,,,ורוחב,None,No data,,23.98480797695953,20,,20
xm$yM,"Masekhet: 5330013, Page: 20, Side: b, Line: 20, Word: 2",No data,,,,,,,,,חמשים,None,No data,,23.98480797695953,20,,20
"bxm$yM""","Masekhet: 5330013, Page: 20, Side: b, Line: 20, Word: 3",No data,,,,,,,,,בחמשים,None,No data,,23.98480797695953,20,,20
wxm$yN,"Masekhet: 5330013, Page: 20, Side: b, Line: 20, Word: 4",c,n01 C,,,,"and, also",fifty,,,וחמשין,xm$yn,conjunction | numeral singular absolute or construct (h)aphel,"and, also | fifty",0.019506373994561163,20,,20
zymnyN,"Masekhet: 5330013, Page: 20, Side: b, Line: 20, Word: 5",noun pl. absolute,,,,,set time; instance,,,,זימנין,zmn,noun pl. absolute,set time; instance,0.10326903879473559,20,,20
mN,"Masekhet: 5330013, Page: 20, Side: b, Line: 20, Word: 6",p01,,,,,from,,,,מן,mn,preposition independent,from,1.6362405480143658,20,,20
m)h,"Masekhet: 5330013, Page: 20, Side: b, Line: 20, Word: 7",n01 C,,,,,hundred,,,,מאה,m)h,numeral singular absolute or construct (h)aphel,hundred,0.034423012931578525,20,,20
h),"Masekhet: 5330013, Page: 20, Side: b, Line: 20, Word: 8",I01 C,,,,,here! look!,,,,הא,h),I01 (h)aphel,here! look!,0.13539718419754218,20,,20
xm$h,"Masekhet: 5330013, Page: 20, Side: b, Line: 20, Word: 9",n01 C,,,,,five,,,,חמשה,xm$,numeral singular absolute or construct (h)aphel,five,0.045897350575438034,20,,20
)lpyN,"Masekhet: 5330013, Page: 20, Side: b, Line: 20, Word: 10",n03 C,,,,,thousand,,,,אלפין,)lp,numeral plural absolute (h)aphel,thousand,0.03557044669596448,20,,20
$wb(yN,"Masekhet: 5330013, Page: 20, Side: b, Line: 20, Word: 11",n01 C,,,,,seventy,,,,שובעין,$b(yn,numeral singular absolute or construct (h)aphel,seventy,0.008032036350701655,20,,20
<zymnyN>,"Masekhet: 5330013, Page: 20, Side: b, Line: 20, Word: 12",noun pl. absolute,,,,,set time; instance,,,,זימנין,zmn,noun pl. absolute,set time; instance,0.10326903879473559,20,,20
mN,"Masekhet: 5330013, Page: 20, Side: b, Line: 21, Word: 0",p01,,,,,from,,,,מן,mn,preposition independent,from,1.6362405480143658,20,,21
$wb(yN,"Masekhet: 5330013, Page: 20, Side: b, Line: 21, Word: 1",n01 C,,,,,seventy,,,,שובעין,$b(yn,numeral singular absolute or construct (h)aphel,seventy,0.008032036350701655,20,,21
h),"Masekhet: 5330013, Page: 20, Side: b, Line: 21, Word: 2",I01 C,,,,,here! look!,,,,הא,h),I01 (h)aphel,here! look!,0.13539718419754218,20,,21
xm$),"Masekhet: 5330013, Page: 20, Side: b, Line: 21, Word: 3",n01 C,,,,,five,,,,חמשא,xm$,numeral singular absolute or construct (h)aphel,five,0.045897350575438034,20,,21
)lpyM,"Masekhet: 5330013, Page: 20, Side: b, Line: 21, Word: 4",n03 C,,,,,thousand,,,,אלפים,)lp,numeral plural absolute (h)aphel,thousand,0.03557044669596448,20,,21
pr),"Masekhet: 5330013, Page: 20, Side: b, Line: 21, Word: 5",a01 C,,,,,"less, almost",,,,פרא,prh,a01 (h)aphel,"less, almost",0.005737168821929754,20,,21
m){t}<h>,"Masekhet: 5330013, Page: 20, Side: b, Line: 21, Word: 6",n01 C,,,,,hundred,,,,מאה,m)h,numeral singular absolute or construct (h)aphel,hundred,0.034423012931578525,20,,21
wtnynN,"Masekhet: 5330013, Page: 20, Side: b, Line: 21, Word: 7",verb G,c,,,,to repeat,"to narrate, recite",to sift flour [< Rabbinic Hebrew],,ותנינן,w_,verb peal | conjunction,"to repeat | to narrate, recite | to sift flour [< Rabbinic Hebrew]",5.046413695769412,20,,21
"""$b(yM","Masekhet: 5330013, Page: 20, Side: b, Line: 21, Word: 8",No data,,,,,,,,,שבעים,None,No data,,23.98480797695953,20,,21
"w$yryyM""","Masekhet: 5330013, Page: 20, Side: b, Line: 21, Word: 9",No data,,,,,,,,,ושיריים,None,No data,,23.98480797695953,20,,21
wtny,"Masekhet: 5330013, Page: 20, Side: b, Line: 21, Word: 10",verb G,c,,,,to repeat,"to narrate, recite",to sift flour [< Rabbinic Hebrew],,ותני,w_,verb peal | conjunction,"to repeat | to narrate, recite | to sift flour [< Rabbinic Hebrew]",5.046413695769412,20,,21
$mw)l,"Masekhet: 5330013, Page: 20, Side: b, Line: 22, Word: 0",PN Personal name,,,,,,,,,שמואל,$mw)l,proper name Personal name,,0.1732624984222786,20,,22
""")mh","Masekhet: 5330013, Page: 20, Side: b, Line: 22, Word: 1",No data,,,,,,,,,אמה,None,No data,,23.98480797695953,20,,22
w$ny,"Masekhet: 5330013, Page: 20, Side: b, Line: 22, Word: 2",No data,,,,,,,,,ושני,None,No data,,23.98480797695953,20,,22
$ly$y,"Masekhet: 5330013, Page: 20, Side: b, Line: 22, Word: 3",No data,,,,,,,,,שלישי,None,No data,,23.98480797695953,20,,22
)mh,"Masekhet: 5330013, Page: 20, Side: b, Line: 22, Word: 4",No data,,,,,,,,,אמה,None,No data,,23.98480797695953,20,,22
"$nw""","Masekhet: 5330013, Page: 20, Side: b, Line: 22, Word: 5",No data,,,,,,,,,שנו,None,No data,,23.98480797695953,20,,22
$wb(yN,"Masekhet: 5330013, Page: 20, Side: b, Line: 22, Word: 6",n01 C,,,,,seventy,,,,שובעין,$b(yn,numeral singular absolute or construct (h)aphel,seventy,0.008032036350701655,20,,22
zymnyN,"Masekhet: 5330013, Page: 20, Side: b, Line: 22, Word: 7",noun pl. absolute,,,,,set time; instance,,,,זימנין,zmn,noun pl. absolute,set time; instance,0.10326903879473559,20,,22
mN,"Masekhet: 5330013, Page: 20, Side: b, Line: 22, Word: 8",p01,,,,,from,,,,מן,mn,preposition independent,from,1.6362405480143658,20,,22
tryN,"Masekhet: 5330013, Page: 20, Side: b, Line: 22, Word: 9",b,,,,,two,,,,תרין,tryyn tryyn n01 C,b,two,0.24325595804982159,20,,22
tltwtyN,"Masekhet: 5330013, Page: 20, Side: b, Line: 22, Word: 10",noun pl. absolute,,,,,third part,,,,תלתותין,tltw,noun pl. absolute,third part,0.005737168821929754,20,,22
^w$b(yN,"Masekhet: 5330013, Page: 20, Side: b, Line: 23, Word: 0",n01 C,c,,,,seventy,"and, also",,,ושבעין,w_,numeral singular absolute or construct (h)aphel | conjunction,"seventy | and, also",5.046413695769412,20,,23
zymnyN,"Masekhet: 5330013, Page: 20, Side: b, Line: 23, Word: 1",noun pl. absolute,,,,,set time; instance,,,,זימנין,zmn,noun pl. absolute,set time; instance,0.10326903879473559,20,,23
mN,"Masekhet: 5330013, Page: 20, Side: b, Line: 23, Word: 2",p01,,,,,from,,,,מן,mn,preposition independent,from,1.6362405480143658,20,,23
tryN,"Masekhet: 5330013, Page: 20, Side: b, Line: 23, Word: 3",b,,,,,two,,,,תרין,tryyn tryyn n01 C,b,two,0.24325595804982159,20,,23
tltwtyN^,"Masekhet: 5330013, Page: 20, Side: b, Line: 23, Word: 4",noun pl. absolute,,,,,third part,,,,תלתותין,tltw,noun pl. absolute,third part,0.005737168821929754,20,,23
d(bdyN,"Masekhet: 5330013, Page: 20, Side: b, Line: 23, Word: 5",verb G,c,,,,to make,"to do, perform, act in a certain manner","to designate, make into",idiomatic expressions:,דעבדין,d_ d_ c,verb peal | conjunction,"to make | to do, perform, act in a certain manner | to designate, make into | idiomatic expressions:",1.2495553694163004,20,,23
"""m)h","Masekhet: 5330013, Page: 20, Side: b, Line: 23, Word: 6",No data,,,,,,,,,מאה,None,No data,,23.98480797695953,20,,23
"w)rb(yM""","Masekhet: 5330013, Page: 20, Side: b, Line: 23, Word: 7",No data,,,,,,,,,וארבעים,None,No data,,23.98480797695953,20,,23
tltwtyN,"Masekhet: 5330013, Page: 20, Side: b, Line: 23, Word: 8",noun pl. absolute,,,,,third part,,,,תלתותין,tltw,noun pl. absolute,third part,0.005737168821929754,20,,23
"""m)h","Masekhet: 5330013, Page: 20, Side: b, Line: 23, Word: 9",No data,,,,,,,,,מאה,None,No data,,23.98480797695953,20,,23
"w)rb(yM""","Masekhet: 5330013, Page: 20, Side: b, Line: 23, Word: 10",No data,,,,,,,,,וארבעים,None,No data,,23.98480797695953,20,,23
tltwtyN,"Masekhet: 5330013, Page: 20, Side: b, Line: 24, Word: 0",noun pl. absolute,,,,,third part,,,,תלתותין,tltw,noun pl. absolute,third part,0.005737168821929754,20,,24
"""$hN","Masekhet: 5330013, Page: 20, Side: b, Line: 24, Word: 1",No data,,,,,,,,,שהן,None,No data,,23.98480797695953,20,,24
t$(yM,"Masekhet: 5330013, Page: 20, Side: b, Line: 24, Word: 2",No data,,,,,,,,,תשעים,None,No data,,23.98480797695953,20,,24
w$l$,"Masekhet: 5330013, Page: 20, Side: b, Line: 24, Word: 3",No data,,,,,,,,,ושלש,None,No data,,23.98480797695953,20,,24
)mh,"Masekhet: 5330013, Page: 20, Side: b, Line: 24, Word: 4",No data,,,,,,,,,אמה,None,No data,,23.98480797695953,20,,24
w$ly$,"Masekhet: 5330013, Page: 20, Side: b, Line: 24, Word: 5",No data,,,,,,,,,ושליש,None,No data,,23.98480797695953,20,,24
c),"Masekhet: 5330013, Page: 20, Side: b, Line: 24, Word: 6",No data,,,,,,,,,צא,None,No data,,23.98480797695953,20,,24
"mhN""","Masekhet: 5330013, Page: 20, Side: b, Line: 24, Word: 7",No data,,,,,,,,,מהן,None,No data,,23.98480797695953,20,,24
)rb(h,"Masekhet: 5330013, Page: 20, Side: b, Line: 24, Word: 8",n01 C,,,,,four,,,,ארבעה,)rb(,numeral singular absolute or construct (h)aphel,four,0.027538410345262818,20,,24
t$w(yN,"Masekhet: 5330013, Page: 20, Side: b, Line: 24, Word: 9",noun pl. absolute,,,,,ninth (part),,,,תשועין,t$w(,noun pl. absolute,ninth (part),0.0022948675287719016,20,,24
"""l)rb(","Masekhet: 5330013, Page: 20, Side: b, Line: 25, Word: 0",No data,,,,,,,,,לארבע,None,No data,,23.98480797695953,20,,25
rwxwt,"Masekhet: 5330013, Page: 20, Side: b, Line: 25, Word: 1",No data,,,,,,,,,רוחות,None,No data,,23.98480797695953,20,,25
n$tyyr,"Masekhet: 5330013, Page: 20, Side: b, Line: 25, Word: 2",No data,,,,,,,,,נשתייר,None,No data,,23.98480797695953,20,,25
$M,"Masekhet: 5330013, Page: 20, Side: b, Line: 25, Word: 3",No data,,,,,,,,,שם,None,No data,,23.98480797695953,20,,25
"t$(h ($r""","Masekhet: 5330013, Page: 20, Side: b, Line: 25, Word: 4",No data,,,,,,,,,תשעה עשר,None,No data,,23.98480797695953,20,,25
{{t$w(yN}}^tltw{l}<t>yN^,"Masekhet: 5330013, Page: 20, Side: b, Line: 25, Word: 5",noun pl. absolute,,,,,third part,,,,תשועיןתלתותין,tltw,noun pl. absolute,third part,0.005737168821929754,20,,25
xsr,"Masekhet: 5330013, Page: 20, Side: b, Line: 25, Word: 6",verb G,,,,,to be lacking,to suffer damage,"to offend, fail morally",to lose,חסר,xsr,verb peal,"to be lacking | to suffer damage | to offend, fail morally | to lose",0.01606407270140331,20,,25
t$w(,"Masekhet: 5330013, Page: 20, Side: b, Line: 25, Word: 7",noun sg. abs. or construct,,,,,ninth (part),,,,תשוע,t$w(,noun sg. abs. or construct,ninth (part),0.0022948675287719016,20,,25
"""kbyt","Masekhet: 5330013, Page: 20, Side: b, Line: 42, Word: 0",No data,,,,,,,,,כבית,None,No data,,23.98480797695953,20,,42
"dyrh""","Masekhet: 5330013, Page: 20, Side: b, Line: 42, Word: 1",No data,,,,,,,,,דירה,None,No data,,23.98480797695953,20,,42
(byd,"Masekhet: 5330013, Page: 20, Side: b, Line: 42, Word: 2",verb G,,,,,to make,"to do, perform, act in a certain manner","to designate, make into",idiomatic expressions:,עביד,(bd,verb peal,"to make | to do, perform, act in a certain manner | to designate, make into | idiomatic expressions:",0.6838705235740267,20,,42
lh,"Masekhet: 5330013, Page: 20, Side: b, Line: 42, Word: 3",p02 C,,,,,,,,,לה,l_,preposition with pronominal suffix (h)aphel,,5.087721311287306,20,,42
r',"Masekhet: 5330013, Page: 20, Side: b, Line: 42, Word: 4",N,,,,,chief; teacher,,,,ר',rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher,4.462369909696963,20,,42
ywdh,"Masekhet: 5330013, Page: 20, Side: b, Line: 42, Word: 5",PN Personal name,,,,,,,,,יודה,ywdh,proper name Personal name,,0.11015364138105127,20,,42
hwynN,"Masekhet: 5330013, Page: 20, Side: b, Line: 56, Word: 0",verb G,,,,,to be,"to endure, to exist","to come to pass, to happen",in idioms:,הוינן,hwy,verb peal,"to be | to endure, to exist | to come to pass, to happen | in idioms:",1.5777214260306822,20,,56
sbryN,"Masekhet: 5330013, Page: 20, Side: b, Line: 56, Word: 1",verb G,,,,,to have thoughts,idioms:,,,סברין,sbr,verb peal,to have thoughts | idioms:,0.2971853449759613,20,,56
mymr,"Masekhet: 5330013, Page: 20, Side: b, Line: 56, Word: 2",verb G,,,,,to say,to command,to think,idiomatic and special usages:,מימר,)mr,verb peal,to say | to command | to think | idiomatic and special usages:,4.212229349060825,20,,56
"""b(rqbnyN""","Masekhet: 5330013, Page: 20, Side: b, Line: 56, Word: 3",No data,,,,,,,,,בערקבנין,None,No data,,23.98480797695953,20,,56
)$kx,"Masekhet: 5330013, Page: 20, Side: b, Line: 56, Word: 4",verb G,,,,,to find,"w. infinitive : to be able to, capable of",impersonal,"‏ : it may well be, it is possible",אשכח,$kx,verb peal,"to find | w. infinitive : to be able to, capable of | impersonal | ‏ : it may well be, it is possible",0.1732624984222786,20,,56
tny,"Masekhet: 5330013, Page: 20, Side: b, Line: 57, Word: 0",verb G,,,,,to repeat,"to narrate, recite",to sift flour [< Rabbinic Hebrew],,תני,tny,verb peal,"to repeat | to narrate, recite | to sift flour [< Rabbinic Hebrew]",0.5679797133710456,20,,57
(l,"Masekhet: 5330013, Page: 20, Side: b, Line: 57, Word: 1",p01 C,,,,,upon; against; to,,,,על,(l,preposition independent (h)aphel,upon; against; to,0.9638443620841988,20,,57
kwlhN,"Masekhet: 5330013, Page: 20, Side: b, Line: 57, Word: 2",noun sg. emphatic,,,,,"all, every",,,,כולהן,kl,noun sg. emphatic,"all, every",0.4348773967022754,20,,57
tnynN,"Masekhet: 5330013, Page: 20, Side: c, Line: 54, Word: 0",verb G,,,,,to repeat,"to narrate, recite",to sift flour [< Rabbinic Hebrew],,תנינן,tny,verb peal,"to repeat | to narrate, recite | to sift flour [< Rabbinic Hebrew]",0.5679797133710456,20,,54
tryN,"Masekhet: 5330013, Page: 20, Side: c, Line: 54, Word: 1",b,,,,,two,,,,תרין,tryyn tryyn n01 C,b,two,0.24325595804982159,20,,54
kllyN,"Masekhet: 5330013, Page: 20, Side: c, Line: 54, Word: 2",noun pl. absolute,,,,,general rule,,,,כללין,kll,noun pl. absolute,general rule,0.024096109052104967,20,,54
wl),"Masekhet: 5330013, Page: 20, Side: c, Line: 54, Word: 3",a01 C,c,,,,"no, not","and, also",,,ולא,w_,a01 (h)aphel | conjunction,"no, not | and, also",5.046413695769412,20,,54
dmyyN,"Masekhet: 5330013, Page: 20, Side: c, Line: 54, Word: 4",verb G,,,,,to be like,ptcp. :,,,דמיין,dmy,verb peal,to be like | ptcp. :,0.07458319468508681,20,,54
xd,"Masekhet: 5330013, Page: 20, Side: c, Line: 55, Word: 0",n01 C,,,,,one,,,,חד,xd,numeral singular absolute or construct (h)aphel,one,0.8158254064784111,20,,55
lxd,"Masekhet: 5330013, Page: 20, Side: c, Line: 55, Word: 1",p03,n01 C,,,,one,,,,לחד,xd,preposition proclitic | numeral singular absolute or construct (h)aphel,one,0.8158254064784111,20,,55
r',"Masekhet: 5330013, Page: 20, Side: d, Line: 12, Word: 0",N,,,,,chief; teacher,,,,ר',rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher,4.462369909696963,20,,12
ycxq,"Masekhet: 5330013, Page: 20, Side: d, Line: 12, Word: 1",PN Personal name,,,,,,,,,יצחק,ycxq,proper name Personal name,,0.1376920517263141,20,,12
(Tw$y),"Masekhet: 5330013, Page: 20, Side: d, Line: 12, Word: 2",A02 C,,,,,of Atosh,,,,עטושיא,(Tw$yy,adjective singular determined (h)aphel,of Atosh,0.009179470115087606,20,,12
hd),"Masekhet: 5330013, Page: 20, Side: d, Line: 16, Word: 0",P01,,,,,this (f.),,,,הדא,hd),preposition independent,this (f.),0.6471526431136763,20,,16
{klbwd)}<klkyd)>,"Masekhet: 5330013, Page: 20, Side: d, Line: 16, Word: 1",noun sg. emphatic,,,,,chalkis (small fish),,,,כלכידא,klkyd,noun sg. emphatic,chalkis (small fish),0.003442301293157852,20,,16
hw)yl,"Masekhet: 5330013, Page: 20, Side: d, Line: 16, Word: 2",c,,,,,since,,,,הואיל,hw)yl hw)yl c,conjunction,since,0.004589735057543803,20,,16
w)ylyN,"Masekhet: 5330013, Page: 20, Side: d, Line: 16, Word: 3",R,c,,,,these (m. and f.),"and, also",,,ואילין,w_,R | conjunction,"these (m. and f.) | and, also",5.046413695769412,20,,16
kwt)y,"Masekhet: 5330013, Page: 20, Side: d, Line: 16, Word: 4",A05 C,,,,,Samaritan,,,,כותאי,kwty,adjective plural determined (h)aphel,Samaritan,0.022948675287719017,20,,16
)klyN,"Masekhet: 5330013, Page: 20, Side: d, Line: 16, Word: 5",verb G,,,,,to eat,to consume,to enjoy the usufruct of something,in idioms,אכלין,)kl,verb peal,to eat | to consume | to enjoy the usufruct of something | in idioms,0.1560509919564893,20,,16
mynh,"Masekhet: 5330013, Page: 20, Side: d, Line: 16, Word: 6",p02 C,,,,,from,,,,מינה,mn,preposition with pronominal suffix (h)aphel,from,1.6362405480143658,20,,16
xyy),"Masekhet: 5330013, Page: 20, Side: d, Line: 16, Word: 7",A02,,,,,alive,,,,חייא,xy,adjective singular determined,alive,0.005737168821929754,20,,16
m(rbyN,"Masekhet: 5330013, Page: 20, Side: d, Line: 16, Word: 8",verb D,,,,,to mix,to make an,,,מערבין,(rb,verb pael,to mix | to make an,0.009179470115087606,20,,16
bh,"Masekhet: 5330013, Page: 20, Side: d, Line: 16, Word: 9",p02 C,,,,,"in, with",,,,בה,b_,preposition with pronominal suffix (h)aphel,"in, with",0.9512225906759533,20,,16
"""p(pw(yN","Masekhet: 5330013, Page: 20, Side: d, Line: 17, Word: 0",No data,,,,,,,,,פעפועין,None,No data,,23.98480797695953,20,,17
wgdgdnywt,"Masekhet: 5330013, Page: 20, Side: d, Line: 17, Word: 1",No data,,,,,,,,,וגדגדניות,None,No data,,23.98480797695953,20,,17
wxlwglwgwt,"Masekhet: 5330013, Page: 20, Side: d, Line: 17, Word: 2",No data,,,,,,,,,וחלוגלוגות,None,No data,,23.98480797695953,20,,17
m(rbyN,"Masekhet: 5330013, Page: 20, Side: d, Line: 17, Word: 3",No data,,,,,,,,,מערבין,None,No data,,23.98480797695953,20,,17
"bhN""","Masekhet: 5330013, Page: 20, Side: d, Line: 17, Word: 4",No data,,,,,,,,,בהן,None,No data,,23.98480797695953,20,,17
b(wN,"Masekhet: 5330013, Page: 20, Side: d, Line: 17, Word: 5",verb G,,,,,"to seek, look for",to ask a question,"to wish for something, want, request",to require,בעון,b(y,verb peal,"to seek, look for | to ask a question | to wish for something, want, request | to require",0.4991336875078886,20,,17
qwmwy,"Masekhet: 5330013, Page: 20, Side: d, Line: 17, Word: 6",p02,,,,,before,,,,קומוי,qwmy,preposition with pronominal suffix,before,0.5392938692613969,20,,17
)ylyN,"Masekhet: 5330013, Page: 20, Side: d, Line: 17, Word: 7",R,,,,,these (m. and f.),,,,אילין,)ylyyn )ylyyn P01 C,R,these (m. and f.),0.2593200307512249,20,,17
)ynwN,"Masekhet: 5330013, Page: 20, Side: d, Line: 17, Word: 8",R,,,,,they,,,,אינון,hynwn hynwn P01 C,R,they,0.28341613980332986,20,,17
)m',"Masekhet: 5330013, Page: 20, Side: d, Line: 18, Word: 0",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמ',)mr,verb peal,to say | to command | to think | idiomatic and special usages:,4.212229349060825,20,,18
lwN,"Masekhet: 5330013, Page: 20, Side: d, Line: 18, Word: 1",p02 C,,,,,,,,,לון,l_,preposition with pronominal suffix (h)aphel,,5.087721311287306,20,,18
qqwly,"Masekhet: 5330013, Page: 20, Side: d, Line: 18, Word: 2",noun pl. emphatic,,,,,cardamom and/or shrubby sea-blite,,,,קקולי,qqwl,noun pl. emphatic,cardamom and/or shrubby sea-blite,0.0011474337643859508,20,,18
wxndqwqy,"Masekhet: 5330013, Page: 20, Side: d, Line: 18, Word: 3",noun sg. emphatic,c,,,,a type of clover,"and, also",,,וחנדקוקי,w_,noun sg. emphatic | conjunction,"a type of clover | and, also",5.046413695769412,20,,18
wprxpxynh,"Masekhet: 5330013, Page: 20, Side: d, Line: 18, Word: 4",noun pl. emphatic,c,,,,purslane,"and, also",,,ופרחפחינה,w_,noun pl. emphatic | conjunction,"purslane | and, also",5.046413695769412,20,,18
r',"Masekhet: 5330013, Page: 20, Side: d, Line: 22, Word: 0",N,,,,,chief; teacher,,,,ר',rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher,4.462369909696963,20,,22
ywnh,"Masekhet: 5330013, Page: 20, Side: d, Line: 22, Word: 1",PN Personal name,,,,,,,,,יונה,ywnh,proper name Personal name,,0.11818567773175294,20,,22
bwcryyh,"Masekhet: 5330013, Page: 20, Side: d, Line: 22, Word: 2",A02 C,,,,,Bosran,,,,בוצרייה,bwcry,adjective singular determined (h)aphel,Bosran,0.005737168821929754,20,,22
r',"Masekhet: 5330013, Page: 20, Side: d, Line: 28, Word: 0",N,,,,,chief; teacher,,,,ר',rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher,4.462369909696963,20,,28
ywxnN,"Masekhet: 5330013, Page: 20, Side: d, Line: 28, Word: 1",PN Personal name,,,,,,,,,יוחנן,ywxnN,proper name Personal name,,0.42914022788034556,20,,28
)kl,"Masekhet: 5330013, Page: 20, Side: d, Line: 28, Word: 2",verb G,,,,,to eat,to consume,to enjoy the usufruct of something,in idioms,אכל,)kl,verb peal,to eat | to consume | to enjoy the usufruct of something | in idioms,0.1560509919564893,20,,28
xlyTN,"Masekhet: 5330013, Page: 20, Side: d, Line: 28, Word: 3",noun pl. absolute,,,,,dumpling,,,,חליטן,xlyTh,noun pl. absolute,dumpling,0.005737168821929754,20,,28
w)m',"Masekhet: 5330013, Page: 20, Side: d, Line: 28, Word: 4",verb G,c,,,,to say,to command,to think,idiomatic and special usages:,ואמ',w_,verb peal | conjunction,to say | to command | to think | idiomatic and special usages:,5.046413695769412,20,,28
l),"Masekhet: 5330013, Page: 20, Side: d, Line: 28, Word: 5",a01 C,,,,,"no, not",,,,לא,l),a01 (h)aphel,"no, not",1.3195488290438433,20,,28
T(myt,"Masekhet: 5330013, Page: 20, Side: d, Line: 28, Word: 6",verb G,,,,,to taste,"to eat, dine",,,טעמית,T(m,verb peal,"to taste | to eat, dine",0.11589081020298103,20,,28
{mydy}<mzwN>#14#,"Masekhet: 5330013, Page: 20, Side: d, Line: 28, Word: 7",noun sg. abs. or construct,,,,,food,,,,מזון,mzwn,noun sg. abs. or construct,food,0.011474337643859508,20,,28
bhhw),"Masekhet: 5330013, Page: 20, Side: d, Line: 28, Word: 8",p02,P01 C,,,,"in, with",that one (m.),,,בההוא,hhw),preposition with pronominal suffix | preposition independent (h)aphel,"in, with | that one (m.)",0.16178816077841907,20,,28
ywm),"Masekhet: 5330013, Page: 20, Side: d, Line: 28, Word: 9",noun sg. emphatic,,,,,day,,,,יומא,ywm,noun sg. emphatic,day,0.23522392169911993,20,,28
tmN,"Masekhet: 5330013, Page: 20, Side: d, Line: 35, Word: 0",X,,,,,there,,,,תמן,tmn tmn a01 C,X,there,0.33275579167192576,20,,35
)m',"Masekhet: 5330013, Page: 20, Side: d, Line: 35, Word: 1",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמ',)mr,verb peal,to say | to command | to think | idiomatic and special usages:,4.212229349060825,20,,35
r',"Masekhet: 5330013, Page: 20, Side: d, Line: 35, Word: 2",N,,,,,chief; teacher,,,,ר',rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher,4.462369909696963,20,,35
$m(wN,"Masekhet: 5330013, Page: 20, Side: d, Line: 35, Word: 3",PN Personal name,,,,,,,,,שמעון,$m(wN,proper name Personal name,,0.29948021250473317,20,,35
xyyh,"Masekhet: 5330013, Page: 20, Side: d, Line: 35, Word: 4",A02,,,,,alive,,,,חייה,xy,adjective singular determined,alive,0.005737168821929754,20,,35
bryh,"Masekhet: 5330013, Page: 20, Side: d, Line: 35, Word: 5",noun sg. emphatic,,,,,son,,,,בריה,br,noun sg. emphatic,son,0.7733703571961309,20,,35
drb,"Masekhet: 5330013, Page: 20, Side: d, Line: 35, Word: 6",p,noun sg. abs. or construct,,,,chief; teacher,,,,דרב,rb,preposition | noun sg. abs. or construct,chief; teacher,1.192183681197003,20,,35
)m',"Masekhet: 5330013, Page: 20, Side: d, Line: 35, Word: 7",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמ',)mr,verb peal,to say | to command | to think | idiomatic and special usages:,4.212229349060825,20,,35
"""(bwdh","Masekhet: 5330013, Page: 20, Side: d, Line: 35, Word: 8",No data,,,,,,,,,עבודה,None,No data,,23.98480797695953,20,,35
zrh,"Masekhet: 5330013, Page: 20, Side: d, Line: 35, Word: 9",No data,,,,,,,,,זרה,None,No data,,23.98480797695953,20,,35
"$($)h""","Masekhet: 5330013, Page: 20, Side: d, Line: 35, Word: 10",No data,,,,,,,,,שעשאה,None,No data,,23.98480797695953,20,,35
"""lxy","Masekhet: 5330013, Page: 20, Side: d, Line: 36, Word: 0",No data,,,,,,,,,לחי,None,No data,,23.98480797695953,20,,36
lmbwy,"Masekhet: 5330013, Page: 20, Side: d, Line: 36, Word: 1",No data,,,,,,,,,למבוי,None,No data,,23.98480797695953,20,,36
mtrt,"Masekhet: 5330013, Page: 20, Side: d, Line: 36, Word: 2",No data,,,,,,,,,מתרת,None,No data,,23.98480797695953,20,,36
)t,"Masekhet: 5330013, Page: 20, Side: d, Line: 36, Word: 3",No data,,,,,,,,,את,None,No data,,23.98480797695953,20,,36
"hmbwy""","Masekhet: 5330013, Page: 20, Side: d, Line: 36, Word: 4",No data,,,,,,,,,המבוי,None,No data,,23.98480797695953,20,,36
whk),"Masekhet: 5330013, Page: 20, Side: d, Line: 36, Word: 5",a01 C,c,,,,here,"and, also",,,והכא,w_,a01 (h)aphel | conjunction,"here | and, also",5.046413695769412,20,,36
)t,"Masekhet: 5330013, Page: 20, Side: d, Line: 36, Word: 6",R,,,,,you (m.),,,,את,)t )t P01 C,R,you (m.),0.34881986437332907,20,,36
)mr,"Masekhet: 5330013, Page: 20, Side: d, Line: 36, Word: 7",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמר,)mr,verb peal,to say | to command | to think | idiomatic and special usages:,4.212229349060825,20,,36
hkyN,"Masekhet: 5330013, Page: 20, Side: d, Line: 36, Word: 8",a01 C,,,,,"so, thus",,,,הכין,hkyn,a01 (h)aphel,"so, thus",0.18588426983052403,20,,36
)m',"Masekhet: 5330013, Page: 20, Side: d, Line: 36, Word: 9",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמ',)mr,verb peal,to say | to command | to think | idiomatic and special usages:,4.212229349060825,20,,36
