text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings,word_percentage_yersushalmi,Page,Side,Line
ycxq,"Masekhet: 5330018, Page: 56, Side: b, Line: 27, Word: 8",PN Personal name,,,,,,,,,יצחק,ycxq,proper name Personal name,,0.1376920517263141,56,,27
d)ynyN,"Masekhet: 5330018, Page: 56, Side: b, Line: 27, Word: 9",c,R,,,,they (f.),,,,דאינין,hynyn hynyn P01 C,conjunction | R,they (f.),0.013769205172631409,56,,27
q$yyN,"Masekhet: 5330018, Page: 56, Side: b, Line: 27, Word: 10",A03,,,,,hard,,,,קשיין,q$y,adjective plural absolute,hard,0.11130107514543723,56,,27
byN,"Masekhet: 5330018, Page: 56, Side: b, Line: 27, Word: 11",p,,,,,"between, among",,,,בין,bn bn p01 C,preposition,"between, among",0.06196142327684135,56,,27
km)N,"Masekhet: 5330018, Page: 56, Side: b, Line: 27, Word: 12",p02,P01 C,,,,like,who?,,,כמאן,mn,preposition with pronominal suffix | preposition independent (h)aphel,like | who?,1.6362405480143658,56,,27
d)mr,"Masekhet: 5330018, Page: 56, Side: b, Line: 28, Word: 0",verb G,c,,,,to say,to command,to think,idiomatic and special usages:,דאמר,d_ d_ c,verb peal | conjunction,to say | to command | to think | idiomatic and special usages:,1.2495553694163004,56,,28
"""mnysN","Masekhet: 5330018, Page: 56, Side: b, Line: 28, Word: 1",No data,,,,,,,,,מניסן,None,No data,,23.98480797695953,56,,28
"mwnyN""","Masekhet: 5330018, Page: 56, Side: b, Line: 28, Word: 2",No data,,,,,,,,,מונין,None,No data,,23.98480797695953,56,,28
byN,"Masekhet: 5330018, Page: 56, Side: b, Line: 28, Word: 3",p,,,,,"between, among",,,,בין,bn bn p01 C,preposition,"between, among",0.06196142327684135,56,,28
km)N,"Masekhet: 5330018, Page: 56, Side: b, Line: 28, Word: 4",p02,P01 C,,,,like,who?,,,כמאן,mn,preposition with pronominal suffix | preposition independent (h)aphel,like | who?,1.6362405480143658,56,,28
d)mr,"Masekhet: 5330018, Page: 56, Side: b, Line: 28, Word: 5",verb G,c,,,,to say,to command,to think,idiomatic and special usages:,דאמר,d_ d_ c,verb peal | conjunction,to say | to command | to think | idiomatic and special usages:,1.2495553694163004,56,,28
"""mt$ry","Masekhet: 5330018, Page: 56, Side: b, Line: 28, Word: 6",No data,,,,,,,,,מתשרי,None,No data,,23.98480797695953,56,,28
