text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings,word_percentage_yersushalmi,Page,Side,Line
bhhw),"Masekhet: 5330001, Page: 02, Side: b, Line: 31, Word: 2",p02,P01 C,,,,"in, with",that one (m.),,,בההוא,hhw),preposition with pronominal suffix | preposition independent (h)aphel,"in, with | that one (m.)",0.16178816077841907,02,,31
d)z{y}l,"Masekhet: 5330001, Page: 02, Side: b, Line: 32, Word: 0",verb G,c,,,,"to go, move along",to go away,as co-verb : to go ahead and do something,"to be going on, to be happening (colloquial only?)",דאזל,d_ d_ c,verb peal | conjunction,"to go, move along | to go away | as co-verb : to go ahead and do something | to be going on, to be happening (colloquial only?)",1.2495553694163004,02,,32
lyh,"Masekhet: 5330001, Page: 02, Side: b, Line: 32, Word: 1",p01,,,,,,,,,ליה,l_,preposition independent,,5.087721311287306,02,,32
bqpwndr),"Masekhet: 5330001, Page: 02, Side: b, Line: 32, Word: 2",p02,N,,,,"in, with",shortcut,,,בקפונדרא,qpwndrh qpwndrh noun sg. abs. or construct,preposition with pronominal suffix | noun,"in, with | shortcut",0.0011474337643859508,02,,32
brM,"Masekhet: 5330001, Page: 02, Side: b, Line: 32, Word: 3",c,,,,,"but, however",,,,ברם,brm,conjunction,"but, however",0.06769859209877109,02,,32
hhw),"Masekhet: 5330001, Page: 02, Side: b, Line: 32, Word: 4",P01 C,,,,,that one (m.),,,,ההוא,hhw),preposition independent (h)aphel,that one (m.),0.16178816077841907,02,,32
d)zl,"Masekhet: 5330001, Page: 02, Side: b, Line: 32, Word: 5",verb G,c,,,,"to go, move along",to go away,as co-verb : to go ahead and do something,"to be going on, to be happening (colloquial only?)",דאזל,d_ d_ c,verb peal | conjunction,"to go, move along | to go away | as co-verb : to go ahead and do something | to be going on, to be happening (colloquial only?)",1.2495553694163004,02,,32
lyh,"Masekhet: 5330001, Page: 02, Side: b, Line: 32, Word: 6",p01,,,,,,,,,ליה,l_,preposition independent,,5.087721311287306,02,,32
b)ysrT),"Masekhet: 5330001, Page: 02, Side: b, Line: 32, Word: 7",N,p02,,,,"street, road","in, with",,,באיסרטא,b_,noun | preposition with pronominal suffix,"street, road | in, with",0.9512225906759533,02,,32
l),"Masekhet: 5330001, Page: 02, Side: b, Line: 32, Word: 8",a01 C,,,,,"no, not",,,,לא,l),a01 (h)aphel,"no, not",1.3195488290438433,02,,32
bdh,"Masekhet: 5330001, Page: 02, Side: b, Line: 32, Word: 9",verb G,,,,,"to contrive, to invent",: it does not to refer to,to chatter,,בדה,bdy,verb peal,"to contrive, to invent | : it does not to refer to | to chatter",0.03212814540280662,02,,32
r',"Masekhet: 5330001, Page: 02, Side: b, Line: 36, Word: 0",N,,,,,chief; teacher,,,,ר',rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher,4.462369909696963,02,,36
ywsy,"Masekhet: 5330001, Page: 02, Side: b, Line: 36, Word: 1",PN Personal name,,,,,,,,,יוסי,ywsy,proper name Personal name,,0.37406340718981995,02,,36
wr',"Masekhet: 5330001, Page: 02, Side: b, Line: 36, Word: 2",N,c,,,,chief; teacher,"and, also",,,ור',w_,noun | conjunction,"chief; teacher | and, also",5.046413695769412,02,,36
)x),"Masekhet: 5330001, Page: 02, Side: b, Line: 36, Word: 3",PN Personal name,,,,,,,,,אחא,)x),proper name Personal name,,0.14113435301947194,02,,36
hww,"Masekhet: 5330001, Page: 02, Side: b, Line: 36, Word: 4",verb G,,,,,to be,"to endure, to exist","to come to pass, to happen",in idioms:,הוו,hwy,verb peal,"to be | to endure, to exist | to come to pass, to happen | in idioms:",1.5777214260306822,02,,36
ytbyN,"Masekhet: 5330001, Page: 02, Side: b, Line: 36, Word: 5",verb G,,,,,to sit,to dwell,to settle down,to be inhabited,יתבין,ytb,verb peal,to sit | to dwell | to settle down | to be inhabited,0.162935594542805,02,,36
)m',"Masekhet: 5330001, Page: 02, Side: b, Line: 36, Word: 6",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמ',)mr,verb peal,to say | to command | to think | idiomatic and special usages:,4.212229349060825,02,,36
r',"Masekhet: 5330001, Page: 02, Side: b, Line: 36, Word: 7",N,,,,,chief; teacher,,,,ר',rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher,4.462369909696963,02,,36
ywsy,"Masekhet: 5330001, Page: 02, Side: b, Line: 37, Word: 0",PN Personal name,,,,,,,,,יוסי,ywsy,proper name Personal name,,0.37406340718981995,02,,37
lr',"Masekhet: 5330001, Page: 02, Side: b, Line: 37, Word: 1",p03,N,,,,chief; teacher,,,,לר',rby#2 rby#2 noun sg. abs. or construct,preposition proclitic | noun,chief; teacher,4.462369909696963,02,,37
)x),"Masekhet: 5330001, Page: 02, Side: b, Line: 37, Word: 2",PN Personal name,,,,,,,,,אחא,)x),proper name Personal name,,0.14113435301947194,02,,37
l),"Masekhet: 5330001, Page: 02, Side: b, Line: 37, Word: 3",a01 C,,,,,"no, not",,,,לא,l),a01 (h)aphel,"no, not",1.3195488290438433,02,,37
mstbr),"Masekhet: 5330001, Page: 02, Side: b, Line: 37, Word: 4",verb Gt,,,,,"to be reasonable, seem to be the case",to be considered,to have hope for,,מסתברא,sbr,verb ethpeel,"to be reasonable, seem to be the case | to be considered | to have hope for",0.2971853449759613,02,,37
"""swP","Masekhet: 5330001, Page: 02, Side: b, Line: 37, Word: 5",No data,,,,,,,,,סוף,None,No data,,23.98480797695953,02,,37
xcy,"Masekhet: 5330001, Page: 02, Side: b, Line: 37, Word: 6",No data,,,,,,,,,חצי,None,No data,,23.98480797695953,02,,37
"myl""","Masekhet: 5330001, Page: 02, Side: b, Line: 37, Word: 7",No data,,,,,,,,,מיל,None,No data,,23.98480797695953,02,,37
drby,"Masekhet: 5330001, Page: 02, Side: b, Line: 37, Word: 8",p,N,,,,chief; teacher,,,,דרבי,rby#2 rby#2 noun sg. abs. or construct,preposition | noun,chief; teacher,4.462369909696963,02,,37
nxmyh,"Masekhet: 5330001, Page: 02, Side: b, Line: 37, Word: 9",PN Personal name,,,,,,,,,נחמיה,nxmyh,proper name Personal name,,0.010326903879473558,02,,37
"""khrP","Masekhet: 5330001, Page: 02, Side: b, Line: 37, Word: 10",No data,,,,,,,,,כהרף,None,No data,,23.98480797695953,02,,37
"(yN""","Masekhet: 5330001, Page: 02, Side: b, Line: 37, Word: 11",No data,,,,,,,,,עין,None,No data,,23.98480797695953,02,,37
drby,"Masekhet: 5330001, Page: 02, Side: b, Line: 37, Word: 12",p,N,,,,chief; teacher,,,,דרבי,rby#2 rby#2 noun sg. abs. or construct,preposition | noun,chief; teacher,4.462369909696963,02,,37
ywsy,"Masekhet: 5330001, Page: 02, Side: b, Line: 37, Word: 13",PN Personal name,,,,,,,,,יוסי,ywsy,proper name Personal name,,0.37406340718981995,02,,37
)m',"Masekhet: 5330001, Page: 02, Side: c, Line: 01, Word: 0",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמ',)mr,verb peal,to say | to command | to think | idiomatic and special usages:,4.212229349060825,02,,01
lyh,"Masekhet: 5330001, Page: 02, Side: c, Line: 01, Word: 1",p01,,,,,,,,,ליה,l_,preposition independent,,5.087721311287306,02,,01
)wP,"Masekhet: 5330001, Page: 02, Side: c, Line: 01, Word: 2",c,,,,,"also, even",,,,אוף,)wp )wp c,conjunction,"also, even",0.09408956867964796,02,,01
)n),"Masekhet: 5330001, Page: 02, Side: c, Line: 01, Word: 3",P01 C,,,,,I,,,,אנא,)nh,preposition independent (h)aphel,I,0.30406994756227695,02,,01
sbr,"Masekhet: 5330001, Page: 02, Side: c, Line: 01, Word: 4",verb G,,,,,to have thoughts,idioms:,,,סבר,sbr,verb peal,to have thoughts | idioms:,0.2971853449759613,02,,01
kN,"Masekhet: 5330001, Page: 02, Side: c, Line: 01, Word: 5",a01 C,,,,,"thus, so",,,,כן,kn,a01 (h)aphel,"thus, so",0.489954217392801,02,,01
r',"Masekhet: 5330001, Page: 02, Side: c, Line: 01, Word: 6",N,,,,,chief; teacher,,,,ר',rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher,4.462369909696963,02,,01
xzqyh,"Masekhet: 5330001, Page: 02, Side: c, Line: 01, Word: 7",PN Personal name,,,,,,,,,חזקיה,xzqyh,proper name Personal name,,0.051634519397367795,02,,01
l),"Masekhet: 5330001, Page: 02, Side: c, Line: 01, Word: 8",a01 C,,,,,"no, not",,,,לא,l),a01 (h)aphel,"no, not",1.3195488290438433,02,,01
)m',"Masekhet: 5330001, Page: 02, Side: c, Line: 01, Word: 9",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמ',)mr,verb peal,to say | to command | to think | idiomatic and special usages:,4.212229349060825,02,,01
