text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings,word_percentage_yersushalmi,Page,Side,Line
nzqyh,"Masekhet: 5330031, Page: 02, Side: b, Line: 33, Word: 1",No data,,,,,,,,,נזקיה,None,No data,,23.98480797695953,02,,33
l),"Masekhet: 5330031, Page: 02, Side: b, Line: 33, Word: 2",No data,,,,,,,,,לא,None,No data,,23.98480797695953,02,,33
y$lM,"Masekhet: 5330031, Page: 02, Side: b, Line: 33, Word: 3",No data,,,,,,,,,ישלם,None,No data,,23.98480797695953,02,,33
klwM,"Masekhet: 5330031, Page: 02, Side: b, Line: 33, Word: 4",No data,,,,,,,,,כלום,None,No data,,23.98480797695953,02,,33
lnzqy,"Masekhet: 5330031, Page: 02, Side: b, Line: 33, Word: 5",No data,,,,,,,,,לנזקי,None,No data,,23.98480797695953,02,,33
gwph,"Masekhet: 5330031, Page: 02, Side: b, Line: 33, Word: 6",No data,,,,,,,,,גופה,None,No data,,23.98480797695953,02,,33
y$lM,"Masekhet: 5330031, Page: 02, Side: b, Line: 33, Word: 7",No data,,,,,,,,,ישלם,None,No data,,23.98480797695953,02,,33
pxth,"Masekhet: 5330031, Page: 02, Side: b, Line: 33, Word: 8",No data,,,,,,,,,פחתה,None,No data,,23.98480797695953,02,,33
hwy,"Masekhet: 5330031, Page: 02, Side: b, Line: 33, Word: 9",No data,,,,,,,,,הוי,None,No data,,23.98480797695953,02,,33
cwrK,"Masekhet: 5330031, Page: 02, Side: b, Line: 33, Word: 10",No data,,,,,,,,,צורך,None,No data,,23.98480797695953,02,,33
hw),"Masekhet: 5330031, Page: 02, Side: b, Line: 33, Word: 11",No data,,,,,,,,,הוא,None,No data,,23.98480797695953,02,,33
"$y)mr""","Masekhet: 5330031, Page: 02, Side: b, Line: 33, Word: 12",No data,,,,,,,,,שיאמר,None,No data,,23.98480797695953,02,,33
dbr pdyyh,"Masekhet: 5330031, Page: 02, Side: b, Line: 34, Word: 0",PN Personal name,p,,,,,,,,דבר פדייה,d_ d_ p,proper name Personal name | preposition,,0.49454395245034477,02,,34
)w,"Masekhet: 5330031, Page: 02, Side: b, Line: 34, Word: 1",c,,,,,or,,,,או,)w,conjunction,or,0.12048054526052485,02,,34
)ylw,"Masekhet: 5330031, Page: 02, Side: b, Line: 34, Word: 2",c,,,,,"if, if only",,,,אילו,)ylw )ylw c,conjunction,"if, if only",0.06884602586315705,02,,34
)yt)mrt,"Masekhet: 5330031, Page: 02, Side: b, Line: 34, Word: 3",verb Gt,,,,,to be said,"to be ordered, commanded",,,איתאמרת,)mr,verb ethpeel,"to be said | to be ordered, commanded",4.212229349060825,02,,34
dbr pdyyh,"Masekhet: 5330031, Page: 02, Side: b, Line: 34, Word: 4",PN Personal name,p,,,,,,,,דבר פדייה,d_ d_ p,proper name Personal name | preposition,,0.49454395245034477,02,,34
wl),"Masekhet: 5330031, Page: 02, Side: b, Line: 34, Word: 5",a01 C,c,,,,"no, not","and, also",,,ולא,w_,a01 (h)aphel | conjunction,"no, not | and, also",5.046413695769412,02,,34
)yt)mrt,"Masekhet: 5330031, Page: 02, Side: b, Line: 34, Word: 6",verb Gt,,,,,to be said,"to be ordered, commanded",,,איתאמרת,)mr,verb ethpeel,"to be said | to be ordered, commanded",4.212229349060825,02,,34
dr',"Masekhet: 5330031, Page: 02, Side: b, Line: 34, Word: 7",p,N,,,,chief; teacher,,,,דר',rby#2 rby#2 noun sg. abs. or construct,preposition | noun,chief; teacher,4.462369909696963,02,,34
xnynh,"Masekhet: 5330031, Page: 02, Side: b, Line: 34, Word: 8",PN Personal name,,,,,,,,,חנינה,xnynh,proper name Personal name,,0.1262177140824546,02,,34
"""hyyty","Masekhet: 5330031, Page: 02, Side: b, Line: 34, Word: 9",No data,,,,,,,,,הייתי,None,No data,,23.98480797695953,02,,34
")w'""","Masekhet: 5330031, Page: 02, Side: b, Line: 34, Word: 10",No data,,,,,,,,,או',None,No data,,23.98480797695953,02,,34
"""lhk$r","Masekhet: 5330031, Page: 02, Side: b, Line: 35, Word: 0",No data,,,,,,,,,להכשר,None,No data,,23.98480797695953,02,,35
nzqyh,"Masekhet: 5330031, Page: 02, Side: b, Line: 35, Word: 1",No data,,,,,,,,,נזקיה,None,No data,,23.98480797695953,02,,35
y$lM,"Masekhet: 5330031, Page: 02, Side: b, Line: 35, Word: 2",No data,,,,,,,,,ישלם,None,No data,,23.98480797695953,02,,35
pxth,"Masekhet: 5330031, Page: 02, Side: b, Line: 35, Word: 3",No data,,,,,,,,,פחתה,None,No data,,23.98480797695953,02,,35
lnyzqy,"Masekhet: 5330031, Page: 02, Side: b, Line: 35, Word: 4",No data,,,,,,,,,לניזקי,None,No data,,23.98480797695953,02,,35
gwph,"Masekhet: 5330031, Page: 02, Side: b, Line: 35, Word: 5",No data,,,,,,,,,גופה,None,No data,,23.98480797695953,02,,35
y$lM,"Masekhet: 5330031, Page: 02, Side: b, Line: 35, Word: 6",No data,,,,,,,,,ישלם,None,No data,,23.98480797695953,02,,35
)t,"Masekhet: 5330031, Page: 02, Side: b, Line: 35, Word: 7",No data,,,,,,,,,את,None,No data,,23.98480797695953,02,,35
hkl,"Masekhet: 5330031, Page: 02, Side: b, Line: 35, Word: 8",No data,,,,,,,,,הכל,None,No data,,23.98480797695953,02,,35
hwy,"Masekhet: 5330031, Page: 02, Side: b, Line: 35, Word: 9",No data,,,,,,,,,הוי,None,No data,,23.98480797695953,02,,35
cwrK,"Masekhet: 5330031, Page: 02, Side: b, Line: 35, Word: 10",No data,,,,,,,,,צורך,None,No data,,23.98480797695953,02,,35
$y)mr,"Masekhet: 5330031, Page: 02, Side: b, Line: 35, Word: 11",No data,,,,,,,,,שיאמר,None,No data,,23.98480797695953,02,,35
"drby""","Masekhet: 5330031, Page: 02, Side: b, Line: 35, Word: 12",No data,,,,,,,,,דרבי,None,No data,,23.98480797695953,02,,35
"""xnynh","Masekhet: 5330031, Page: 02, Side: b, Line: 36, Word: 0",No data,,,,,,,,,חנינה,None,No data,,23.98480797695953,02,,36
wcwrK,"Masekhet: 5330031, Page: 02, Side: b, Line: 36, Word: 1",No data,,,,,,,,,וצורך,None,No data,,23.98480797695953,02,,36
$y)mr,"Masekhet: 5330031, Page: 02, Side: b, Line: 36, Word: 2",No data,,,,,,,,,שיאמר,None,No data,,23.98480797695953,02,,36
drby,"Masekhet: 5330031, Page: 02, Side: b, Line: 36, Word: 3",No data,,,,,,,,,דרבי,None,No data,,23.98480797695953,02,,36
"pdyyh""","Masekhet: 5330031, Page: 02, Side: b, Line: 36, Word: 4",No data,,,,,,,,,פדייה,None,No data,,23.98480797695953,02,,36
kyny,"Masekhet: 5330031, Page: 02, Side: c, Line: 11, Word: 0",a01 C,,,,,"thus, so",,,,כיני,kn,a01 (h)aphel,"thus, so",0.489954217392801,02,,11
mtnyt',"Masekhet: 5330031, Page: 02, Side: c, Line: 11, Word: 1",noun sg. emphatic,,,,,tannaitic tradition,,,,מתנית',mtny,noun sg. emphatic,tannaitic tradition,0.3614416357815745,02,,11
w)n),"Masekhet: 5330031, Page: 02, Side: c, Line: 40, Word: 0",P01 C,c,,,,I,"and, also",,,ואנא,w_,preposition independent (h)aphel | conjunction,"I | and, also",5.046413695769412,02,,40
d)yytyth,"Masekhet: 5330031, Page: 02, Side: c, Line: 40, Word: 1",verb C,c,,,,to bring,"to make something achieve, reach (without physical motion)",to endure,idioms,דאייתיתה,d_ d_ c,verb (h)aphel | conjunction,"to bring | to make something achieve, reach (without physical motion) | to endure | idioms",1.2495553694163004,02,,40
mhd),"Masekhet: 5330031, Page: 02, Side: c, Line: 40, Word: 2",P01 C,p03,,,,this (f.),from,,,מהדא,mn,preposition independent (h)aphel | preposition proclitic,this (f.) | from,1.6362405480143658,02,,40
dtny,"Masekhet: 5330031, Page: 02, Side: c, Line: 40, Word: 3",c,verb G,,,,to repeat,"to narrate, recite",to sift flour [< Rabbinic Hebrew],,דתני,tny,conjunction | verb peal,"to repeat | to narrate, recite | to sift flour [< Rabbinic Hebrew]",0.5679797133710456,02,,40
r',"Masekhet: 5330031, Page: 02, Side: c, Line: 40, Word: 4",N,,,,,chief; teacher,,,,ר',rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher,4.462369909696963,02,,40
