text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings,word_percentage_yersushalmi,Page,Side,Line
kN,"Masekhet: 5330012, Page: 02, Side: c, Line: 22, Word: 2",a01 C,,,,,"thus, so",,,,כן,kn,a01 (h)aphel,"thus, so",0.489954217392801,02,,22
wyyd),"Masekhet: 5330012, Page: 02, Side: c, Line: 22, Word: 3",P01 C,c,,,,which one (f.),"and, also",,,ויידא,w_,preposition independent (h)aphel | conjunction,"which one (f.) | and, also",5.046413695769412,02,,22
)mrh,"Masekhet: 5330012, Page: 02, Side: c, Line: 22, Word: 4",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמרה,)mr,verb peal,to say | to command | to think | idiomatic and special usages:,4.212229349060825,02,,22
d),"Masekhet: 5330012, Page: 02, Side: c, Line: 22, Word: 5",R,,,,,this (f.),,,,דא,dh dh P01 C,R,this (f.),0.10441647255912154,02,,22
wb)y$,"Masekhet: 5330012, Page: 02, Side: c, Line: 23, Word: 0",verb G,c,,,,to be bad,to be sick,"w. face, heart : to be sad",impersonal w.,ובאיש,w_,verb peal | conjunction,"to be bad | to be sick | w. face, heart : to be sad | impersonal w.",5.046413695769412,02,,23
lr',"Masekhet: 5330012, Page: 02, Side: c, Line: 24, Word: 0",p03,N,,,,chief; teacher,,,,לר',rby#2 rby#2 noun sg. abs. or construct,preposition proclitic | noun,chief; teacher,4.462369909696963,02,,24
ywsy,"Masekhet: 5330012, Page: 02, Side: c, Line: 24, Word: 1",PN Personal name,,,,,,,,,יוסי,ywsy,proper name Personal name,,0.37406340718981995,02,,24
dl),"Masekhet: 5330012, Page: 02, Side: c, Line: 24, Word: 2",c,a01,,,,"no, not",,,,דלא,l),conjunction | a01,"no, not",1.3195488290438433,02,,24
)mrh,"Masekhet: 5330012, Page: 02, Side: c, Line: 24, Word: 3",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמרה,)mr,verb peal,to say | to command | to think | idiomatic and special usages:,4.212229349060825,02,,24
mN,"Masekhet: 5330012, Page: 02, Side: c, Line: 24, Word: 4",p01,,,,,from,,,,מן,mn,preposition independent,from,1.6362405480143658,02,,24
grmyh,"Masekhet: 5330012, Page: 02, Side: c, Line: 24, Word: 5",noun sg. emphatic,,,,,bone; self,,,,גרמיה,grm,noun sg. emphatic,bone; self,0.07573062844947274,02,,24
wth),"Masekhet: 5330012, Page: 02, Side: c, Line: 44, Word: 0",verb G,c,,,,to be,"to endure, to exist","to come to pass, to happen",in idioms:,ותהא,w_,verb peal | conjunction,"to be | to endure, to exist | to come to pass, to happen | in idioms:",5.046413695769412,02,,44
p$yT),"Masekhet: 5330012, Page: 02, Side: c, Line: 44, Word: 1",A01,,,,,simple,,,,פשיטא,p$yT,adjective singular absolute or construct,simple,0.04130761551789423,02,,44
lyh,"Masekhet: 5330012, Page: 02, Side: c, Line: 44, Word: 2",p02 C,,,,,,,,,ליה,l_,preposition with pronominal suffix (h)aphel,,5.087721311287306,02,,44
"""$hw)","Masekhet: 5330012, Page: 02, Side: c, Line: 44, Word: 3",No data,,,,,,,,,שהוא,None,No data,,23.98480797695953,02,,44
"pTwr""","Masekhet: 5330012, Page: 02, Side: c, Line: 44, Word: 4",No data,,,,,,,,,פטור,None,No data,,23.98480797695953,02,,44
p$yT),"Masekhet: 5330012, Page: 02, Side: c, Line: 45, Word: 0",A01,,,,,simple,,,,פשיטא,p$yT,adjective singular absolute or construct,simple,0.04130761551789423,02,,45
lyh,"Masekhet: 5330012, Page: 02, Side: c, Line: 46, Word: 0",p02 C,,,,,,,,,ליה,l_,preposition with pronominal suffix (h)aphel,,5.087721311287306,02,,46
lr',"Masekhet: 5330012, Page: 02, Side: c, Line: 46, Word: 1",p03,N,,,,chief; teacher,,,,לר',rby#2 rby#2 noun sg. abs. or construct,preposition proclitic | noun,chief; teacher,4.462369909696963,02,,46
ywxnN...,"Masekhet: 5330012, Page: 02, Side: c, Line: 46, Word: 2",PN Personal name,,,,,,,,,יוחנן,ywxnN,proper name Personal name,,0.42914022788034556,02,,46
wmh,"Masekhet: 5330012, Page: 02, Side: c, Line: 46, Word: 3",P01 C,c,,,,what?,"and, also",,,ומה,w_,preposition independent (h)aphel | conjunction,"what? | and, also",5.046413695769412,02,,46
crykh,"Masekhet: 5330012, Page: 02, Side: c, Line: 46, Word: 4",A01 C,,,,,poor; needy,,,,צריכה,cryk,adjective singular absolute or construct (h)aphel,poor; needy,0.1824419685373662,02,,46
lyh,"Masekhet: 5330012, Page: 02, Side: c, Line: 46, Word: 5",p02 C,,,,,,,,,ליה,l_,preposition with pronominal suffix (h)aphel,,5.087721311287306,02,,46
hwwN,"Masekhet: 5330012, Page: 02, Side: c, Line: 56, Word: 0",verb G,,,,,to be,"to endure, to exist","to come to pass, to happen",in idioms:,הוון,hwy,verb peal,"to be | to endure, to exist | to come to pass, to happen | in idioms:",1.5777214260306822,02,,56
b(yy,"Masekhet: 5330012, Page: 02, Side: c, Line: 56, Word: 1",verb G,,,,,"to seek, look for",to ask a question,"to wish for something, want, request",to require,בעיי,b(y,verb peal,"to seek, look for | to ask a question | to wish for something, want, request | to require",0.4991336875078886,02,,56
mymr,"Masekhet: 5330012, Page: 02, Side: c, Line: 56, Word: 2",verb G,,,,,to say,to command,to think,idiomatic and special usages:,מימר,)mr,verb peal,to say | to command | to think | idiomatic and special usages:,4.212229349060825,02,,56
xd,"Masekhet: 5330012, Page: 02, Side: d, Line: 21, Word: 0",n01 C,,,,,one,,,,חד,xd,numeral singular absolute or construct (h)aphel,one,0.8158254064784111,02,,21
ylyP,"Masekhet: 5330012, Page: 02, Side: d, Line: 21, Word: 1",V,,,,,,,,,יליף,ylp ylp verb G,V,,0.139986919255086,02,,21
lh,"Masekhet: 5330012, Page: 02, Side: d, Line: 21, Word: 2",p02 C,,,,,,,,,לה,l_,preposition with pronominal suffix (h)aphel,,5.087721311287306,02,,21
mN,"Masekhet: 5330012, Page: 02, Side: d, Line: 22, Word: 0",p01,,,,,from,,,,מן,mn,preposition independent,from,1.6362405480143658,02,,22
""")rwN""","Masekhet: 5330012, Page: 02, Side: d, Line: 22, Word: 1",No data,,,,,,,,,ארון,None,No data,,23.98480797695953,02,,22
wxwrnh,"Masekhet: 5330012, Page: 02, Side: d, Line: 22, Word: 2",P01 C,c,,,,other,"and, also",,,וחורנה,w_,preposition independent (h)aphel | conjunction,"other | and, also",5.046413695769412,02,,22
ylyP,"Masekhet: 5330012, Page: 02, Side: d, Line: 22, Word: 3",V,,,,,,,,,יליף,ylp ylp verb G,V,,0.139986919255086,02,,22
lh,"Masekhet: 5330012, Page: 02, Side: d, Line: 22, Word: 4",p02 C,,,,,,,,,לה,l_,preposition with pronominal suffix (h)aphel,,5.087721311287306,02,,22
mN,"Masekhet: 5330012, Page: 02, Side: d, Line: 22, Word: 5",p01,,,,,from,,,,מן,mn,preposition independent,from,1.6362405480143658,02,,22
"""h(glwt""","Masekhet: 5330012, Page: 02, Side: d, Line: 22, Word: 6",No data,,,,,,,,,העגלות,None,No data,,23.98480797695953,02,,22
wl),"Masekhet: 5330012, Page: 02, Side: d, Line: 22, Word: 7",a01 C,c,,,,"no, not","and, also",,,ולא,w_,a01 (h)aphel | conjunction,"no, not | and, also",5.046413695769412,02,,22
yd(yN,"Masekhet: 5330012, Page: 02, Side: d, Line: 22, Word: 8",verb G,,,,,to know,to cohabit with,idioms:,"_:  to be experienced in/with, acquainted with",ידעין,yd(,verb peal,"to know | to cohabit with | idioms: | _:  to be experienced in/with, acquainted with",0.2650571995731546,02,,22
m)N,"Masekhet: 5330012, Page: 02, Side: d, Line: 22, Word: 9",P02 C,,,,,who?,,,,מאן,mn,preposition with pronominal suffix (h)aphel,who?,1.6362405480143658,02,,22
ylyP,"Masekhet: 5330012, Page: 02, Side: d, Line: 22, Word: 10",V,,,,,,,,,יליף,ylp ylp verb G,V,,0.139986919255086,02,,22
lh,"Masekhet: 5330012, Page: 02, Side: d, Line: 22, Word: 11",p02 C,,,,,,,,,לה,l_,preposition with pronominal suffix (h)aphel,,5.087721311287306,02,,22
mN,"Masekhet: 5330012, Page: 02, Side: d, Line: 22, Word: 12",p01,,,,,from,,,,מן,mn,preposition independent,from,1.6362405480143658,02,,22
""")rwN""","Masekhet: 5330012, Page: 02, Side: d, Line: 22, Word: 13",No data,,,,,,,,,ארון,None,No data,,23.98480797695953,02,,22
wm)N,"Masekhet: 5330012, Page: 02, Side: d, Line: 22, Word: 14",P01 C,c,,,,who?,"and, also",,,ומאן,w_,preposition independent (h)aphel | conjunction,"who? | and, also",5.046413695769412,02,,22
ylyP,"Masekhet: 5330012, Page: 02, Side: d, Line: 23, Word: 0",V,,,,,,,,,יליף,ylp ylp verb G,V,,0.139986919255086,02,,23
lh,"Masekhet: 5330012, Page: 02, Side: d, Line: 23, Word: 1",p02 C,,,,,,,,,לה,l_,preposition with pronominal suffix (h)aphel,,5.087721311287306,02,,23
mN,"Masekhet: 5330012, Page: 02, Side: d, Line: 23, Word: 2",p01,,,,,from,,,,מן,mn,preposition independent,from,1.6362405480143658,02,,23
"""(glwt""","Masekhet: 5330012, Page: 02, Side: d, Line: 23, Word: 3",No data,,,,,,,,,עגלות,None,No data,,23.98480797695953,02,,23
mstbr),"Masekhet: 5330012, Page: 02, Side: d, Line: 23, Word: 4",verb Gt,,,,,"to be reasonable, seem to be the case",to be considered,to have hope for,,מסתברא,sbr,verb ethpeel,"to be reasonable, seem to be the case | to be considered | to have hope for",0.2971853449759613,02,,23
dbyt,"Masekhet: 5330012, Page: 02, Side: d, Line: 23, Word: 5",N,p,,,,house; structure; place,,,,דבית,d_ d_ p,noun | preposition,house; structure; place,0.49454395245034477,02,,23
r',"Masekhet: 5330012, Page: 02, Side: d, Line: 23, Word: 6",N,,,,,chief; teacher,,,,ר',rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher,4.462369909696963,02,,23
yn)y,"Masekhet: 5330012, Page: 02, Side: d, Line: 23, Word: 7",PN Personal name,,,,,,,,,ינאי,yn)y,proper name Personal name,,0.07343576092070085,02,,23
yl{y}pyN,"Masekhet: 5330012, Page: 02, Side: d, Line: 23, Word: 8",V,,,,,,,,,ילפין,ylp ylp verb G,V,,0.139986919255086,02,,23
lh,"Masekhet: 5330012, Page: 02, Side: d, Line: 23, Word: 9",p02 C,,,,,,,,,לה,l_,preposition with pronominal suffix (h)aphel,,5.087721311287306,02,,23
mN,"Masekhet: 5330012, Page: 02, Side: d, Line: 23, Word: 10",p01,,,,,from,,,,מן,mn,preposition independent,from,1.6362405480143658,02,,23
""")rwN""","Masekhet: 5330012, Page: 02, Side: d, Line: 23, Word: 11",No data,,,,,,,,,ארון,None,No data,,23.98480797695953,02,,23
dbyt,"Masekhet: 5330012, Page: 02, Side: d, Line: 23, Word: 12",N,p,,,,house; structure; place,,,,דבית,d_ d_ p,noun | preposition,house; structure; place,0.49454395245034477,02,,23
r',"Masekhet: 5330012, Page: 02, Side: d, Line: 23, Word: 13",N,,,,,chief; teacher,,,,ר',rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher,4.462369909696963,02,,23
yn)y,"Masekhet: 5330012, Page: 02, Side: d, Line: 23, Word: 14",PN Personal name,,,,,,,,,ינאי,yn)y,proper name Personal name,,0.07343576092070085,02,,23
)mryN,"Masekhet: 5330012, Page: 02, Side: d, Line: 24, Word: 0",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמרין,)mr,verb peal,to say | to command | to think | idiomatic and special usages:,4.212229349060825,02,,24
"""wkpwrt","Masekhet: 5330012, Page: 02, Side: d, Line: 24, Word: 1",No data,,,,,,,,,וכפורת,None,No data,,23.98480797695953,02,,24
"Tpx""","Masekhet: 5330012, Page: 02, Side: d, Line: 24, Word: 2",No data,,,,,,,,,טפח,None,No data,,23.98480797695953,02,,24
